sequence,system,ap_50,ap_50_95,avg_precision,avg_recall,total_gt,total_preds,total_tp,total_fp,total_fn,infer_count,skip_count,skip_rate_pct,erd_empty_count,predict_count,erd_empty_rate_pct,predict_rate_pct,erd_infer_count,erd_infer_rate_pct,augmented_infer_count,augmented_infer_rate_pct,pure_infer_count,pure_infer_rate_pct,wall_duration_s,avg_frame_time_ms,avg_power_w,max_power_w,energy_j,avg_power_gpu_w,energy_gpu_j,avg_power_cpu_w,energy_cpu_j,avg_power_io_w,energy_io_j,avg_gpu_temp_c,max_gpu_temp_c,avg_cpu_temp_c,max_cpu_temp_c,max_tj_temp_c,avg_gpu_util_pct,avg_cpu_util_pct,avg_emc_util_pct,avg_ram_used_mb,max_ram_used_mb,n_tegrastats_samples
b1e0c01d-dd9e6e2f,ERD-only,0.7274981938147743,0.514607224422335,0.9838244903854805,0.38699894514767935,2054,1632,1516,116,538,202,0,0.0,0,0,0.0,0.0,202,100.0,0,0.0,0,0.0,27.21,126.078,43.928,88.276,1185.42,18.58,501.04,10.494,282.75,9.335,251.61,49.0,49.9,47.8,48.4,49.9,34.8,14.1,25.5,4800.0,4817,209
b1e1a7b8-0aec80e8,ERD-only,0.6273662913706197,0.4514769981618632,0.9765660438907675,0.3318808897158372,1982,1358,1272,86,710,203,0,0.0,0,0,0.0,0.0,203,100.0,0,0.0,0,0.0,26.77,123.923,50.095,86.548,1330.52,19.12,507.1,10.691,283.27,9.444,250.32,49.2,50.0,47.8,49.0,50.0,46.2,14.6,25.9,4796.0,4827,205
b1e1a7b8-65ec7612,ERD-only,0.6680434574351422,0.4961739902613512,0.9784316132923441,0.3587299361072152,1860,1380,1267,113,593,201,1,0.5,1,0,0.5,0.0,201,99.5,0,0.0,0,0.0,27.07,125.848,42.378,88.688,1137.54,18.74,503.17,10.505,281.78,9.353,250.95,49.0,49.9,47.8,48.3,49.9,30.4,14.9,25.5,4800.0,4824,209
b1e1a7b8-a7426a97,ERD-only,0.6402815093340846,0.5074981415123055,0.9942094044741022,0.33117328684467057,1838,1229,1183,46,655,203,0,0.0,0,0,0.0,0.0,203,100.0,0,0.0,0,0.0,26.09,122.02,49.528,90.636,1285.18,19.061,494.28,10.703,277.22,9.498,246.09,49.1,50.1,47.8,48.6,50.1,43.1,14.5,26.0,4786.0,4820,200
b1e1a7b8-b397c445,ERD-only,0.5438082859005304,0.4250088968282535,0.9827802994529189,0.2901703788160802,1561,931,862,69,699,196,6,2.97,6,0,2.97,0.0,196,97.03,0,0.0,0,0.0,25.27,118.699,40.203,92.404,1006.08,18.899,473.97,10.686,267.69,9.439,236.53,49.0,50.1,47.9,49.0,50.1,27.1,15.4,26.2,4797.0,4838,194
b1e2346e-c5f98707,ERD-only,0.15718157181571815,0.13263877341011987,1.0,0.07994579945799458,369,58,58,0,311,31,109,77.86,109,0,77.86,0.0,31,22.14,0,0.0,0,0.0,9.01,60.622,44.554,86.252,392.16,10.42,91.77,11.185,98.77,7.89,69.63,48.1,49.4,48.0,49.3,49.3,31.7,24.7,12.4,4828.0,4841,69
b1e3e9f5-92377424,ERD-only,0.8449280088091231,0.6813778154886481,0.9890997137981986,0.446893251717396,3358,3056,2864,192,494,203,0,0.0,0,0,0.0,0.0,203,100.0,0,0.0,0,0.0,28.02,128.076,41.231,85.084,1143.69,18.545,514.24,10.402,288.23,9.306,257.92,48.8,49.8,47.4,48.3,49.8,29.0,14.4,25.1,4828.0,4854,215
b1e62c91-eca210a9,ERD-only,0.5653511880718322,0.4425571434608898,0.9877460061482629,0.29770926662102815,1571,954,898,56,673,148,33,18.23,33,0,18.23,0.0,148,81.77,0,0.0,0,0.0,21.41,112.365,39.567,87.584,836.38,17.786,376.81,10.6,223.97,9.171,193.97,48.6,49.7,47.5,48.5,49.7,25.3,16.1,23.8,4826.0,4849,165
b1e6efc0-2552cc5d,ERD-only,0.5888380237134383,0.4513098978304665,0.9753009279175278,0.3203973897251208,884,588,532,56,352,201,2,0.99,2,0,0.99,0.0,201,99.01,0,0.0,0,0.0,26.12,122.249,53.784,90.344,1393.28,19.163,496.91,10.727,277.81,9.508,246.35,49.1,49.8,47.6,48.2,49.9,53.5,14.8,26.1,4816.0,4837,200
b1e88fd2-c1e4fd2b,ERD-only,0.5395753606167284,0.3810630845098776,0.9947282794222019,0.2758317859603639,1241,690,673,17,568,134,59,30.57,59,0,30.57,0.0,134,69.43,0,0.0,0,0.0,20.29,99.733,38.809,80.244,780.4,16.904,338.89,10.753,215.52,9.032,181.02,48.5,49.7,47.6,49.2,49.7,25.8,17.1,23.0,4812.0,4838,156
