sequence,system,ap_50,ap_50_95,avg_precision,avg_recall,total_gt,total_preds,total_tp,total_fp,total_fn,infer_count,skip_count,skip_rate_pct,erd_empty_count,predict_count,erd_empty_rate_pct,predict_rate_pct,erd_infer_count,erd_infer_rate_pct,augmented_infer_count,augmented_infer_rate_pct,pure_infer_count,pure_infer_rate_pct,wall_duration_s,avg_frame_time_ms,avg_power_w,max_power_w,energy_j,avg_power_gpu_w,energy_gpu_j,avg_power_cpu_w,energy_cpu_j,avg_power_io_w,energy_io_j,avg_gpu_temp_c,max_gpu_temp_c,avg_cpu_temp_c,max_cpu_temp_c,max_tj_temp_c,avg_gpu_util_pct,avg_cpu_util_pct,avg_emc_util_pct,avg_ram_used_mb,max_ram_used_mb,n_tegrastats_samples
b204a5c1-fa3d5b88,CTD-0.50,0.6729376633118848,0.4649363527621909,0.9479691945728436,0.41670101432665735,2527,2310,1741,569,786,177,25,12.38,0,25,0.0,12.38,0,0.0,0,0.0,177,87.62,22.03,101.613,42.787,45.183,938.0,29.486,646.56,3.139,68.72,10.162,222.72,63.2,64.5,63.3,64.2,64.5,63.6,19.6,48.2,4052.0,4053,184
b204a5c1-fa3d5b88,CTD-0.70,0.6729376633118848,0.4649363527621909,0.9479691945728436,0.41670101432665735,2527,2310,1741,569,786,177,25,12.38,0,25,0.0,12.38,0,0.0,0,0.0,177,87.62,21.57,100.567,43.558,46.578,936.44,30.096,647.04,3.163,67.94,10.3,221.46,63.5,64.8,63.5,64.4,64.8,71.7,19.0,49.4,4051.0,4056,180
b204a5c1-fa3d5b88,CTD-0.90,0.7018994689741054,0.49046588834773475,0.957727037205039,0.42546878526410026,2527,2318,1809,509,718,185,17,8.42,0,17,0.0,8.42,0,0.0,0,0.0,185,91.58,22.72,105.583,43.44,45.978,984.95,30.041,681.39,3.133,70.94,10.266,232.62,63.5,64.8,63.4,64.4,64.8,87.5,19.7,49.2,4056.0,4059,186
b205eb4d-f84aaa1a,CTD-0.30,0.6849722392065452,0.4927312394550931,0.9442110008364106,0.4249456189223588,2005,1879,1412,467,593,154,48,23.76,0,48,0.0,23.76,0,0.0,0,0.0,154,76.24,19.69,88.23,42.172,45.082,824.95,28.997,567.3,3.1,60.6,10.075,197.06,63.4,64.8,63.3,64.2,64.8,83.2,19.4,46.9,4057.0,4061,159
b205eb4d-f84aaa1a,CTD-0.50,0.6933281353723596,0.49830241721490004,0.9464063995016422,0.4262962731689689,2005,1877,1430,447,575,157,45,22.28,0,45,0.0,22.28,0,0.0,0,0.0,157,77.72,19.21,89.113,43.358,45.979,829.92,29.954,573.42,3.155,60.32,10.248,196.18,63.5,64.9,63.4,64.2,64.9,78.8,19.0,48.9,4059.0,4060,160
b205eb4d-f84aaa1a,CTD-0.70,0.6527263045566396,0.4609343634163669,0.9359171981754706,0.41121815850828464,2005,1844,1351,493,654,150,52,25.74,0,52,0.0,25.74,0,0.0,0,0.0,150,74.26,18.34,85.014,43.229,46.578,791.89,29.84,546.76,3.154,57.71,10.235,187.42,63.4,64.9,63.5,64.7,64.9,66.2,18.9,48.8,4063.0,4066,154
b205eb4d-f84aaa1a,CTD-0.90,0.7412184946896374,0.5367897829436673,0.956814197532312,0.44568247431214497,2005,1928,1521,407,484,170,32,15.84,0,32,0.0,15.84,0,0.0,0,0.0,170,84.16,20.73,96.367,43.599,46.079,898.48,30.173,621.91,3.16,65.05,10.267,211.52,63.7,65.0,63.6,64.7,65.0,75.3,19.4,49.4,4072.0,4078,171
b2064e61-2beadd45,CTD-0.30,0.6088949913696946,0.4171647309231729,0.9363774581579065,0.3789108087353702,2109,1782,1332,450,777,144,59,29.06,0,59,0.0,29.06,0,0.0,0,0.0,144,70.94,17.51,80.809,43.369,46.577,753.82,29.95,520.73,3.133,54.37,10.286,178.73,63.6,65.2,63.7,64.7,65.2,73.0,19.0,48.7,4076.0,4078,145
b2064e61-2beadd45,CTD-0.50,0.6493234682783762,0.449407482606233,0.9481998665591088,0.3883888311132893,2109,1785,1419,366,690,146,57,28.08,0,57,0.0,28.08,0,0.0,0,0.0,146,71.92,17.49,81.835,44.117,46.678,767.27,30.558,531.53,3.157,54.86,10.402,180.88,63.9,65.1,63.7,64.5,65.1,81.2,19.2,49.7,4070.0,4074,145
b2064e61-2beadd45,CTD-0.70,0.6039960199228431,0.4076647870502332,0.9292848076539727,0.3793238055083805,2109,1805,1328,477,781,139,64,31.53,0,64,0.0,31.53,0,0.0,0,0.0,139,68.47,16.79,78.266,43.739,46.677,729.17,30.252,504.36,3.142,52.35,10.345,172.47,63.8,65.0,63.6,64.6,65.0,87.3,19.4,49.2,4067.0,4069,140
