sequence,system,ap_50,ap_50_95,avg_precision,avg_recall,total_gt,total_preds,total_tp,total_fp,total_fn,infer_count,skip_count,skip_rate_pct,erd_empty_count,predict_count,erd_empty_rate_pct,predict_rate_pct,erd_infer_count,erd_infer_rate_pct,augmented_infer_count,augmented_infer_rate_pct,pure_infer_count,pure_infer_rate_pct,wall_duration_s,avg_frame_time_ms,avg_power_w,max_power_w,energy_j,avg_power_gpu_w,energy_gpu_j,avg_power_cpu_w,energy_cpu_j,avg_power_io_w,energy_io_j,avg_gpu_temp_c,max_gpu_temp_c,avg_cpu_temp_c,max_cpu_temp_c,max_tj_temp_c,avg_gpu_util_pct,avg_cpu_util_pct,avg_emc_util_pct,avg_ram_used_mb,max_ram_used_mb,n_tegrastats_samples
b1cac6a7-04e33135,Vanilla,0.7670310418624848,0.604157846960985,0.9902679349162675,0.3985565346246461,1368,1105,1059,46,309,106,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,106,100.0,8.7,70.224,60.56,96.36,508.88,26.885,227.95,11.572,97.86,10.924,92.45,51.6,52.5,49.7,50.7,52.4,61.9,4.6,28.3,5539.0,5545,65
b1cac6a7-04e33135,Adaptive,0.7745574892179095,0.5908964723214156,0.9838227197470794,0.4138606330321057,1368,1159,1075,84,293,81,25,23.58,0,25,0.0,23.58,1,0.94,36,33.96,44,41.51,7.3,57.346,56.049,90.582,392.55,24.927,176.53,11.15,78.69,10.495,74.17,51.5,52.3,49.9,50.8,52.3,53.8,4.8,28.1,5562.0,5569,54
b1cd1e94-549d0bfe,Vanilla,0.7045922593642597,0.5642952505970047,0.9920586728012535,0.3675112395396789,1763,1313,1251,62,512,203,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,203,100.0,13.92,58.598,62.563,96.896,848.53,31.308,426.81,12.528,170.52,11.899,162.06,52.7,53.8,50.8,51.5,53.8,65.7,4.6,35.5,5547.0,5551,108
b1cd1e94-549d0bfe,Adaptive,0.6828130629299018,0.5019422277699951,0.9723817239088267,0.38734167889294846,1763,1432,1227,205,536,165,38,18.72,0,38,0.0,18.72,1,0.49,86,42.36,78,38.42,12.38,50.438,63.647,96.796,771.41,28.992,352.97,12.124,147.44,11.435,139.12,52.8,53.6,50.9,51.5,53.6,65.4,4.8,32.6,5589.0,5593,97
b1ceb32e-3f481b43,Vanilla,0.3743047559696894,0.26324095018039817,0.970810772478065,0.2013986013986014,715,301,275,26,440,138,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,138,100.0,8.69,54.866,62.794,94.662,526.38,32.859,276.78,12.984,109.1,12.311,103.52,53.4,54.5,51.4,52.1,54.5,69.4,4.4,37.2,5562.0,5563,68
b1ceb32e-3f481b43,Adaptive,0.3278918040821648,0.20747054358177924,0.9241978689017794,0.1978452797202797,715,320,249,71,466,80,58,42.03,43,15,31.16,10.87,14,10.14,27,19.57,39,28.26,8.37,54.255,53.453,94.792,432.99,21.903,178.06,12.063,98.39,10.176,82.87,52.4,53.8,51.2,52.6,53.8,45.8,13.6,26.8,5592.0,5605,64
b1ceb32e-51852abe,Vanilla,0.6547912141961268,0.5101993483011864,0.9920097568374773,0.33549989311806055,2164,1470,1428,42,736,203,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,203,100.0,15.0,62.898,61.425,96.946,901.49,29.622,436.21,12.225,179.85,11.556,170.06,53.1,54.3,51.2,51.7,54.3,63.7,4.6,33.3,5559.0,5571,114
b1ceb32e-51852abe,Adaptive,0.6716030556359872,0.49095855881459577,0.984129453408697,0.3610530394143144,2164,1603,1473,130,691,158,45,22.17,0,45,0.0,22.17,1,0.49,92,45.32,65,32.02,12.65,51.194,59.291,97.52,729.04,27.561,341.5,11.799,145.9,11.11,137.49,52.9,53.9,51.0,51.4,53.9,58.5,4.8,30.5,5591.0,5593,97
b1cebfb7-284f5117,Vanilla,0.6052060023577825,0.4763300588498307,0.9834776642801669,0.3200584191783091,1956,1284,1202,82,754,202,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,202,100.0,14.22,60.095,66.029,91.846,917.82,30.516,425.57,12.447,173.34,11.781,164.15,53.4,54.4,51.4,51.9,54.4,68.2,4.7,34.6,5560.0,5560,110
b1cebfb7-284f5117,Adaptive,0.5956956643023652,0.40062298616543923,0.9566789551723162,0.34205622582611317,1956,1436,1206,230,750,170,32,15.84,0,32,0.0,15.84,2,0.99,95,47.03,73,36.14,13.03,54.174,62.659,92.69,806.58,28.545,367.5,12.049,154.87,11.33,145.73,53.4,54.2,51.6,52.4,54.2,63.6,5.0,32.0,5587.0,5595,102
b1d0091f-75824d0d,Vanilla,0.7443789598827681,0.6453706089172428,0.9977535713041116,0.38022235720835695,1641,1252,1224,28,417,202,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,202,100.0,14.33,61.436,64.828,97.298,911.59,30.444,429.76,12.449,175.55,11.757,165.84,53.6,54.5,51.8,52.4,54.5,66.1,4.5,34.5,5568.0,5570,109
b1d0091f-75824d0d,Adaptive,0.7605958400015829,0.612771250204631,0.9952822454002876,0.3961213372966586,1641,1310,1253,57,388,147,55,27.23,0,55,0.0,27.23,1,0.5,55,27.23,91,45.05,10.97,44.861,63.461,96.768,680.33,29.182,314.17,12.173,130.93,11.484,123.57,53.7,54.7,51.8,52.5,54.7,65.1,4.8,32.9,5594.0,5602,86
b1d0091f-f2c2d2ae,Vanilla,0.6001121572138357,0.4840124476882465,0.9868053683534147,0.31436926141185534,2451,1574,1489,85,962,202,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,202,100.0,14.41,60.009,62.38,96.232,883.94,30.197,431.59,12.427,176.96,11.734,167.16,53.9,54.8,52.0,52.7,54.8,64.3,4.9,34.3,5579.0,5580,114
b1d0091f-f2c2d2ae,Adaptive,0.6178333828584719,0.4754050896771297,0.9754410191425891,0.33711769909801115,2451,1717,1547,170,904,163,39,19.31,0,39,0.0,19.31,1,0.5,94,46.53,68,33.66,12.29,49.42,62.013,102.208,747.05,28.827,349.17,12.108,146.34,11.365,137.46,53.7,54.4,51.8,52.2,54.4,63.3,5.0,32.5,5622.0,5622,97
b1d0a191-03dcecc2,Vanilla,0.7375004392809487,0.5559062592341751,0.9883845380357725,0.38695591016172554,3220,2539,2400,139,820,202,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,202,100.0,15.39,65.071,61.676,96.156,933.73,28.885,437.6,12.06,182.43,11.371,172.09,53.7,54.5,51.8,52.4,54.5,61.7,4.9,32.0,5581.0,5591,121
b1d0a191-03dcecc2,Adaptive,0.7530248378332149,0.5248245598249422,0.9759614049958188,0.4220433268756952,3220,2831,2467,364,753,189,13,6.44,0,13,0.0,6.44,1,0.5,144,71.29,44,21.78,15.93,67.531,58.097,97.97,910.62,26.531,416.25,11.649,182.46,10.863,170.24,53.3,54.1,51.5,52.0,54.1,58.9,5.0,29.5,5601.0,5609,125
b1d0a191-06deb55d,Vanilla,0.7427355022727675,0.5415513218676868,0.9551689649546579,0.4262161518111084,2441,2228,1882,346,559,202,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,202,100.0,15.82,66.314,61.102,92.288,953.69,28.264,442.01,11.944,186.5,11.222,175.33,53.4,54.5,51.5,52.2,54.5,62.1,4.8,31.5,5576.0,5577,124
b1d0a191-06deb55d,Adaptive,0.7542082647654407,0.5131678802550266,0.9336163349942362,0.4538283307038792,2441,2458,1940,518,501,172,30,14.85,0,30,0.0,14.85,1,0.5,116,57.43,55,27.23,16.69,70.408,54.478,94.94,895.1,23.889,393.34,10.895,179.06,10.271,168.94,52.6,53.7,51.2,51.9,53.7,51.4,4.7,27.5,5586.0,5605,125
b1d0a191-28f0e779,Vanilla,0.790700205674308,0.6295795303558612,0.9889326788793594,0.4233743909101812,1615,1394,1288,106,327,190,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,190,100.0,14.25,64.206,61.691,97.538,856.29,29.056,405.32,12.134,169.01,11.467,159.79,53.3,54.3,51.6,52.5,54.3,63.5,4.7,32.5,5565.0,5575,109
b1d0a191-28f0e779,Adaptive,0.7876132265716856,0.564015301683622,0.967678561117495,0.45132443407985207,1615,1540,1301,239,314,154,36,18.95,2,34,1.05,17.89,2,1.05,93,48.95,59,31.05,12.75,56.4,59.955,95.36,747.43,26.728,335.69,11.721,146.79,10.988,137.76,53.3,54.0,51.5,52.2,54.0,61.4,5.0,30.0,5583.0,5592,97
b1d0a191-2ed2269e,Vanilla,0.7329477271694123,0.5441096693965849,0.9869057723498473,0.38765675759201323,3126,2476,2318,158,808,203,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,203,100.0,16.4,69.293,61.192,97.338,986.05,27.668,447.85,11.792,190.72,11.125,180.0,53.4,54.6,51.6,52.0,54.6,62.1,4.8,30.7,5560.0,5564,126
b1d0a191-2ed2269e,Adaptive,0.7468859264705708,0.5186610286210981,0.9721241582597547,0.4235352468190006,3126,2776,2381,395,745,185,18,8.87,0,18,0.0,8.87,1,0.49,136,67.0,48,23.65,17.06,72.09,56.941,93.55,954.36,24.867,419.15,11.207,188.65,10.517,177.14,52.9,53.6,51.2,52.0,53.6,54.4,4.8,27.2,5579.0,5594,129
b1d0a191-5490450b,Vanilla,0.7265340321643147,0.5729431119030068,0.9765767503120011,0.405132733408324,1778,1500,1314,186,464,204,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,204,100.0,16.05,66.356,61.295,96.358,973.38,27.984,442.52,11.877,187.61,11.215,177.25,53.1,54.1,51.4,52.1,54.1,61.7,4.7,31.2,5544.0,5550,122
b1d0a191-5490450b,Adaptive,0.7011744672452211,0.5131255208785623,0.9465141024010698,0.4144045541793309,1778,1611,1297,314,481,158,46,22.55,0,46,0.0,22.55,1,0.49,84,41.18,73,35.78,12.62,50.233,61.141,96.282,756.17,27.53,340.69,11.843,146.28,11.125,137.49,53.3,54.2,51.5,52.2,54.2,60.3,4.9,30.9,5575.0,5581,98
b1d0a191-65deaeef,Vanilla,0.7362250353245102,0.530369638010919,0.9648976375258272,0.3970854124531402,3276,2733,2495,238,781,202,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,202,100.0,15.92,66.078,61.416,96.338,967.87,28.114,443.13,11.92,187.62,11.233,176.89,53.5,54.2,51.9,52.7,54.2,63.1,5.0,31.6,5540.0,5541,126
b1d0a191-65deaeef,Adaptive,0.7617071388745661,0.5285005731943555,0.950803362433487,0.4386284561381837,3276,3084,2604,480,672,182,20,9.9,0,20,0.0,9.9,1,0.5,145,71.78,36,17.82,17.34,73.195,55.034,94.67,939.62,24.247,415.03,11.099,189.58,10.394,177.68,52.7,53.6,51.4,51.9,53.6,51.7,4.8,26.5,5574.0,5577,130
b1d0a191-de8948f6,Vanilla,0.7623985685435721,0.623314554247129,0.9903274741955348,0.4015231217112967,2478,2023,1905,118,573,202,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,202,100.0,16.13,67.382,60.306,96.378,961.07,27.748,441.23,11.842,188.08,11.152,177.23,53.0,53.9,51.3,52.2,53.9,60.0,4.7,30.5,5549.0,5552,125
b1d0a191-de8948f6,Adaptive,0.7752436515193443,0.5983072535139808,0.9811664939749681,0.4274343993950606,2478,2187,1948,239,530,172,30,14.85,0,30,0.0,14.85,1,0.5,104,51.49,67,33.17,14.44,59.592,57.616,94.426,817.64,26.665,378.36,11.64,164.84,10.905,154.56,53.0,53.7,51.5,52.2,53.7,57.0,4.9,29.4,5580.0,5584,112
b1d10d08-5b108225,Vanilla,0.6065398100783802,0.4827381975095707,0.9972797308053034,0.3086731370272325,2123,1316,1291,25,832,202,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,202,100.0,13.9,59.145,65.73,101.042,902.55,31.024,426.48,12.63,173.31,11.883,163.15,53.8,54.8,51.8,52.4,54.8,67.9,4.8,34.9,5555.0,5557,110
b1d10d08-5b108225,Adaptive,0.6279487079729034,0.46336909769539014,0.9869213614739064,0.3405545433207311,2123,1479,1346,133,777,173,29,14.36,0,29,0.0,14.36,1,0.5,97,48.02,75,37.13,12.69,53.217,63.4,96.306,789.39,29.515,367.57,12.305,152.99,11.539,143.54,53.9,54.7,52.0,52.4,54.7,63.2,4.9,33.5,5578.0,5588,100
b1d10d08-743fd86c,Vanilla,0.349405020771907,0.28801072667308125,0.992067432797711,0.18671567421259838,1016,384,357,27,659,202,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,202,100.0,13.08,55.754,56.965,102.04,721.32,32.56,417.15,12.993,166.14,12.135,155.3,54.4,55.6,52.4,53.1,55.6,56.2,4.6,37.5,5549.0,5551,100
b1d10d08-743fd86c,Adaptive,0.3337151012596846,0.24459933993856087,0.9739563708364712,0.18594618090251408,1016,394,346,48,670,129,73,36.14,12,61,5.94,30.2,3,1.49,21,10.4,105,51.98,9.63,39.429,65.287,102.452,615.49,28.86,270.94,12.499,117.31,11.454,107.5,54.4,55.2,52.6,54.1,55.1,63.6,6.7,33.3,5578.0,5588,75
b1d10d08-c35503b8,Vanilla,0.7468090003372067,0.5919604037988779,0.993544055944616,0.386858962411296,3127,2445,2349,96,778,202,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,202,100.0,15.38,65.061,61.591,100.802,931.52,28.877,438.18,12.077,183.06,11.314,171.56,54.2,55.4,52.4,53.2,55.4,60.4,5.0,32.8,5525.0,5525,121
b1d10d08-c35503b8,Adaptive,0.7433652096300221,0.547975561396799,0.9734654078213488,0.42397113507542356,3127,2778,2364,414,763,193,9,4.46,0,9,0.0,4.46,1,0.5,158,78.22,34,16.83,15.73,66.963,59.402,100.932,918.95,27.203,421.96,11.762,182.08,10.975,170.05,53.7,54.5,51.9,52.5,54.5,58.2,5.0,30.2,5577.0,5581,123
b1d10d08-da110fcb,Vanilla,0.8416920972964448,0.7148278871845346,0.9943851387463867,0.4423144278606965,2250,2010,1902,108,348,194,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,194,100.0,14.54,64.257,57.476,100.424,823.83,29.002,415.36,12.15,173.74,11.345,162.31,53.8,54.6,52.2,52.9,54.6,58.8,4.8,32.1,5572.0,5575,111
b1d10d08-da110fcb,Adaptive,0.8148292116756133,0.6120924955920602,0.965102392429046,0.46907831772923164,2250,2243,1878,365,372,176,18,9.28,0,18,0.0,9.28,1,0.52,129,66.49,46,23.71,14.69,64.622,60.315,94.514,867.71,26.699,385.9,11.644,167.99,10.924,157.72,53.5,54.4,51.8,52.3,54.3,58.2,4.9,29.2,5606.0,5615,114
b1d10d08-ec660956,Vanilla,0.7555794347591175,0.616565270649708,0.9936598459130053,0.39020026303001054,2117,1668,1609,59,508,202,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,202,100.0,15.62,63.715,62.672,102.93,967.57,28.415,437.48,12.021,184.85,11.299,173.84,53.7,54.5,51.9,52.4,54.5,62.1,4.8,31.7,5599.0,5607,121
b1d10d08-ec660956,Adaptive,0.7554272466206433,0.5542829380715693,0.9816924384527199,0.419866681940281,2117,1835,1619,216,498,169,33,16.34,0,33,0.0,16.34,1,0.5,110,54.46,58,28.71,14.01,56.137,61.32,97.258,844.47,26.861,369.95,11.716,161.11,10.978,151.06,53.6,54.9,51.8,52.1,54.9,60.9,4.9,30.0,5632.0,5640,108
b1d22449-117aa773,Vanilla,0.41869892028219136,0.33349920874057515,0.9527095371299872,0.23240048743722136,1193,595,522,73,671,202,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,202,100.0,13.12,55.255,65.247,102.032,837.05,32.264,415.51,12.98,166.9,12.042,154.93,54.3,55.4,52.3,53.1,55.4,66.1,4.7,36.6,5619.0,5627,99
b1d22449-117aa773,Adaptive,0.433477390852256,0.3119436149911149,0.9404397634568273,0.2559612187185588,1193,669,543,126,650,158,44,21.78,0,44,0.0,21.78,1,0.5,69,34.16,88,43.56,10.6,43.381,53.863,106.896,558.3,31.314,325.41,12.765,132.33,11.781,122.22,54.6,55.4,52.9,53.3,55.4,50.6,4.9,36.5,5635.0,5637,80
b1d22449-15fb948f,Vanilla,0.158,0.11929714906629854,1.0,0.08,500,79,79,0,421,183,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,183,100.0,10.65,50.186,72.323,103.378,750.66,35.129,364.63,13.626,141.13,12.614,130.71,55.5,56.6,53.4,53.9,56.6,75.5,4.6,41.5,5623.0,5631,80
b1d22449-15fb948f,Adaptive,0.072,0.046266791964097456,1.0,0.037000000000000005,500,36,36,0,464,31,152,83.06,143,9,78.14,4.92,10,5.46,5,2.73,16,8.74,9.5,48.11,39.353,83.294,366.12,10.946,101.5,11.746,109.0,8.16,75.69,52.3,53.9,52.5,54.4,54.4,19.8,23.8,16.7,5647.0,5666,72
b1d22ed6-f1cac061,Vanilla,0.8007616979123875,0.561737790120109,0.9854176030361054,0.4278737570069372,4610,4040,3738,302,872,203,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,203,100.0,17.14,72.121,60.007,95.904,1013.49,26.754,452.31,11.586,195.68,10.899,184.15,53.3,54.1,51.7,52.5,54.1,58.9,4.9,29.2,5600.0,5615,134
b1d22ed6-f1cac061,Adaptive,0.8076358705902233,0.5228829205852682,0.9538857522228782,0.48354714053813336,4610,4832,3827,1005,783,200,3,1.48,0,3,0.0,1.48,1,0.49,190,93.6,9,4.43,19.1,83.888,56.108,94.63,1057.37,24.322,458.76,11.052,208.03,10.358,195.14,52.7,53.7,51.0,51.7,53.7,52.8,5.0,26.4,5639.0,5648,147
b1d3907b-2278601b,Vanilla,0.29206720452173196,0.21999693276959675,0.972517394896357,0.15530153237765693,867,280,260,20,607,202,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,202,100.0,12.48,53.951,61.853,98.094,751.87,33.4,408.87,13.138,160.48,12.408,151.66,53.7,55.1,51.7,52.6,55.1,69.8,4.5,38.1,5644.0,5645,97
b1d3907b-2278601b,Adaptive,0.3235959125753558,0.21357219373597564,0.9622856965688835,0.18026183282980862,867,331,290,41,577,160,42,20.79,0,42,0.0,20.79,21,10.4,39,19.31,100,49.5,11.79,50.864,54.248,92.528,625.14,29.228,338.39,12.494,144.5,11.563,133.79,54.0,55.2,52.3,53.0,55.2,53.6,6.9,33.5,5647.0,5667,91
b1d4b62c-60aab822,Vanilla,0.8328963038655077,0.7105768266418989,0.9948410806880766,0.43351479462135867,2214,1937,1852,85,362,203,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,203,100.0,15.04,65.487,62.858,94.778,924.31,29.528,435.96,12.288,181.22,11.503,169.72,54.3,55.3,52.4,53.1,55.3,63.3,4.4,33.8,5649.0,5661,113
b1d4b62c-60aab822,Adaptive,0.8247905353413565,0.6404473543879594,0.9772053944955245,0.46264164268421976,2214,2131,1855,276,359,170,33,16.26,0,33,0.0,16.26,1,0.49,117,57.64,52,25.62,13.84,59.662,59.813,99.21,809.65,27.29,370.26,11.786,159.58,11.06,149.87,53.8,54.7,52.2,52.8,54.7,59.5,4.5,30.5,5687.0,5693,103
b1d59b1f-a38aec79,Vanilla,0.7115741490801507,0.5639373879865885,0.9941476473148398,0.3750782997762864,298,225,213,12,85,168,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,168,100.0,10.11,51.335,72.777,99.818,721.16,34.127,337.65,13.384,132.17,12.352,122.07,54.8,55.7,52.8,53.8,55.8,76.0,4.7,39.4,5689.0,5690,75
b1d59b1f-a38aec79,Adaptive,0.5786603115049496,0.38510797186799184,0.9442578499559716,0.33986335328617207,298,222,180,42,118,100,68,40.48,16,52,9.52,30.95,3,1.79,11,6.55,86,51.19,7.7,37.251,55.425,99.482,410.96,27.331,203.96,12.458,92.65,11.13,82.88,54.2,55.2,52.7,53.5,55.2,51.6,7.8,32.3,5702.0,5709,58
b1d7b3ac-0bdb47dc,Vanilla,0.7641348063429114,0.6292954659342691,0.9961552868672776,0.3910362682269899,1480,1164,1135,29,345,202,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,202,100.0,13.08,56.599,70.325,100.754,900.67,32.649,417.43,13.008,166.12,12.013,153.48,55.1,55.9,53.2,53.8,55.9,70.9,4.6,38.0,5697.0,5699,98
b1d7b3ac-0bdb47dc,Adaptive,0.7293349483282796,0.5251093047285915,0.9687223675677741,0.412094962094962,1480,1287,1105,182,375,168,34,16.83,0,34,0.0,16.83,1,0.5,83,41.09,84,41.58,11.32,47.541,65.12,97.132,722.92,31.386,348.77,12.839,142.39,11.765,130.56,55.1,56.1,53.1,53.5,56.1,64.6,4.9,36.4,5724.0,5734,88
b1d7b3ac-36f2d3b7,Vanilla,0.8606882197100825,0.7066601263081218,0.9950581637720112,0.4421281425328708,724,645,626,19,98,176,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,176,100.0,10.98,52.942,63.374,97.636,682.41,33.148,357.71,13.215,142.45,12.103,130.49,55.3,56.2,53.3,53.9,56.4,61.1,4.7,38.7,5723.0,5723,86
b1d7b3ac-36f2d3b7,Adaptive,0.774908023001181,0.539027387091292,0.9663901457829477,0.43791951842994975,724,670,576,94,148,118,58,32.95,13,45,7.39,25.57,2,1.14,38,21.59,78,44.32,8.71,40.415,58.832,99.668,502.07,28.716,243.3,12.653,107.19,11.329,95.98,54.9,56.0,53.3,54.0,56.0,54.5,6.4,33.0,5733.0,5739,68
b1d7b3ac-5744370e,Vanilla,0.6125233384840716,0.5077904881976807,0.9860385534748932,0.321400413915443,556,365,345,20,211,198,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,198,100.0,11.58,50.183,70.876,102.99,806.22,35.111,399.06,13.644,154.88,12.55,142.49,55.9,56.8,53.8,54.4,56.8,71.0,4.7,41.5,5720.0,5721,91
b1d7b3ac-5744370e,Adaptive,0.5336348107363895,0.3896643144082978,0.9288850366853195,0.3112858550369007,556,387,316,71,240,137,61,30.81,9,52,4.55,26.26,5,2.53,29,14.65,103,52.02,8.96,38.32,63.564,101.398,551.38,32.668,284.92,13.231,114.85,12.06,104.86,55.8,56.8,53.9,55.3,56.8,60.8,6.2,38.7,5725.0,5730,69
b1d7b3ac-995f9d8a,Vanilla,0.79427335087619,0.6344211990287987,0.9842269665081378,0.42487324483151384,755,657,608,49,147,189,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,189,100.0,11.7,51.909,67.103,103.018,768.75,33.34,384.06,13.266,152.58,12.186,140.21,55.9,56.9,54.1,55.0,56.9,66.5,4.6,39.2,5706.0,5706,91
b1d7b3ac-995f9d8a,Adaptive,0.7469815678303795,0.5116879929153493,0.9488388635061468,0.4482528401442955,755,738,583,155,172,148,41,21.69,0,41,0.0,21.69,3,1.59,73,38.62,72,38.1,9.97,42.429,67.789,105.09,665.84,31.139,305.5,12.806,125.39,11.753,115.14,55.8,56.8,53.9,54.3,56.8,65.5,5.2,36.1,5721.0,5733,79
b1d7b3ac-9e14f05f,Vanilla,0.8416532421235934,0.7200371714186568,0.9967312037025308,0.43745838969438217,1312,1154,1107,47,205,202,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,202,100.0,12.65,54.21,63.853,101.788,788.23,33.341,413.61,13.211,163.64,12.187,151.01,56.0,56.7,54.1,54.5,56.8,62.9,4.8,39.0,5709.0,5710,99
