sequence,system,ap_50,ap_50_95,avg_precision,avg_recall,total_gt,total_preds,total_tp,total_fp,total_fn,infer_count,skip_count,skip_rate_pct,erd_empty_count,predict_count,erd_empty_rate_pct,predict_rate_pct,erd_infer_count,erd_infer_rate_pct,augmented_infer_count,augmented_infer_rate_pct,pure_infer_count,pure_infer_rate_pct,wall_duration_s,avg_frame_time_ms,avg_power_w,max_power_w,energy_j,avg_power_gpu_w,energy_gpu_j,avg_power_cpu_w,energy_cpu_j,avg_power_io_w,energy_io_j,avg_gpu_temp_c,max_gpu_temp_c,avg_cpu_temp_c,max_cpu_temp_c,max_tj_temp_c,avg_gpu_util_pct,avg_cpu_util_pct,avg_emc_util_pct,avg_ram_used_mb,max_ram_used_mb,n_tegrastats_samples
b24c9ee6-e43a6e8b,Adaptive,0.40610179390800566,0.27990766668989014,0.9779793599112216,0.22124674679916068,1061,486,439,47,622,138,64,31.68,24,40,11.88,19.8,17,8.42,35,17.33,86,42.57,8.63,39.114,38.137,85.06,317.81,14.078,117.02,8.971,74.81,7.297,60.79,43.9,44.5,43.7,45.2,45.2,28.0,11.4,7.2,6632.0,6658,67
b24ca67a-594d7d3c,Vanilla,0.491179833452232,0.3986713383334522,0.9989928957600639,0.24780847073912496,1019,505,501,4,518,202,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,202,100.0,10.3,46.115,38.858,82.516,389.06,16.57,166.52,8.067,80.89,7.381,74.09,44.1,44.6,43.3,43.7,44.6,32.8,5.9,8.6,6612.0,6618,80
b24ca67a-594d7d3c,Adaptive,0.5092071037655179,0.38700217400539944,0.9973071800114324,0.2631269814053431,1019,538,520,18,499,128,74,36.63,0,74,0.0,36.63,1,0.5,30,14.85,97,48.02,8.04,34.375,37.612,64.008,293.1,12.405,96.82,7.703,59.96,7.173,55.94,43.6,43.8,42.4,42.7,43.8,43.6,5.6,7.2,6628.0,6630,61
b24d283f-33783d1b,Vanilla,0.6177716232162653,0.47360263510363376,0.9937296756150875,0.31591472530799947,2991,1908,1859,49,1132,202,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,202,100.0,9.78,42.912,41.511,83.114,396.37,17.755,169.19,8.413,79.91,7.446,70.75,44.0,44.5,43.3,43.8,44.5,33.0,5.9,8.3,6628.0,6630,73
b24d283f-33783d1b,Adaptive,0.6262588815792833,0.4494388985826575,0.9845832754210617,0.34144497742591645,2991,2096,1895,201,1096,178,24,11.88,0,24,0.0,11.88,1,0.5,123,60.89,54,26.73,9.1,39.725,37.518,79.008,332.04,16.36,144.86,8.333,73.4,7.362,64.93,43.9,44.4,43.5,44.2,44.4,32.0,5.8,7.4,6628.0,6635,70
b24f03f7-ff66eaca,Vanilla,0.7929035872315884,0.6784456151180269,0.9997003079205631,0.39847565487642445,1165,928,924,4,241,202,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,202,100.0,9.74,43.425,40.333,82.482,378.72,17.372,164.77,8.31,78.54,7.427,70.25,44.1,44.5,43.4,43.9,44.5,32.5,5.9,7.8,6630.0,6635,73
b24f03f7-ff66eaca,Adaptive,0.7967275278710501,0.6547679510037118,0.9971552345736862,0.4154100213709179,1165,972,930,42,235,124,78,38.61,0,78,0.0,38.61,1,0.5,34,16.83,89,44.06,7.42,31.493,36.411,67.744,259.44,13.094,93.47,7.822,55.71,7.176,51.19,43.6,44.0,42.7,43.4,44.0,38.5,5.7,7.4,6659.0,6674,58
b24f7455-e8c55d6a,Vanilla,0.5909332894054836,0.4034535627538169,0.9456594875567798,0.32113265638804606,2734,1887,1706,181,1028,202,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,202,100.0,11.08,48.432,36.512,79.53,399.25,14.879,162.16,7.95,86.48,7.288,79.36,43.6,44.2,42.4,43.3,44.2,31.4,5.7,8.0,6640.0,6652,85
b24f7455-e8c55d6a,Adaptive,0.5948170686485219,0.36815178584764385,0.9205111601231295,0.3564166532985696,2734,2198,1743,455,991,187,15,7.43,0,15,0.0,7.43,1,0.5,146,72.28,40,19.8,11.82,51.387,33.802,62.322,389.26,12.414,143.98,7.781,89.94,7.157,82.8,43.3,43.6,42.2,43.2,43.6,33.1,5.7,7.1,6651.0,6668,90
b2505382-1423f56a,Vanilla,0.7709449870245701,0.5767883633782344,0.9976750311425371,0.3941571300143353,2040,1614,1576,38,464,202,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,202,100.0,9.73,44.033,40.043,79.842,378.28,17.713,168.69,8.336,79.04,7.446,70.71,43.8,44.1,42.4,42.6,44.1,32.5,5.8,7.9,6661.0,6665,74
b2505382-1423f56a,Adaptive,0.7709355132405846,0.5401243578877308,0.9866679357369074,0.4102367847723885,2040,1710,1591,119,449,139,63,31.19,0,63,0.0,31.19,1,0.5,59,29.21,79,39.11,7.95,34.918,39.91,70.45,307.95,14.095,109.73,7.949,61.68,7.254,56.37,43.5,43.9,42.3,42.6,43.9,38.2,5.8,7.9,6656.0,6659,61
b2505382-272e7823,Vanilla,0.373932523097935,0.25455865693252877,0.9962518267718841,0.18832037216613112,1119,423,420,3,699,202,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,202,100.0,10.03,45.188,39.714,79.698,390.16,17.08,168.74,8.207,80.82,7.397,72.88,43.9,44.4,42.7,43.5,44.4,34.7,5.8,8.1,6646.0,6651,77
b2505382-272e7823,Adaptive,0.4054356862491634,0.26119175125357347,0.987109604015896,0.21397544646127248,1119,488,459,29,660,140,62,30.69,0,62,0.0,30.69,1,0.5,46,22.77,93,46.04,7.58,33.02,39.169,78.602,288.03,15.349,112.49,8.098,59.09,7.316,53.44,43.7,44.2,43.0,43.7,44.2,33.9,6.0,7.9,6653.0,6658,57
b2505382-2905b23c,Vanilla,0.5324021114521312,0.4151946834491227,0.9964238583439651,0.26961710386406107,846,458,452,6,394,179,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,179,100.0,9.32,47.473,38.61,80.04,352.96,15.591,141.94,8.049,73.19,7.35,66.9,43.7,44.3,42.6,43.2,44.3,36.2,5.8,8.1,6672.0,6676,71
b2505382-2905b23c,Adaptive,0.5632938775236198,0.3909138809499868,0.9856553899110303,0.3045877239021896,846,527,482,45,364,111,68,37.99,33,35,18.44,19.55,4,2.23,53,29.61,54,30.17,8.49,42.878,31.891,83.798,264.35,11.613,96.41,8.243,67.87,7.152,59.13,43.3,43.7,42.9,44.5,44.6,23.8,11.0,7.0,6653.0,6663,64
b2505382-549785d3,Vanilla,0.43530031092097504,0.29064786542332255,0.9819170988983157,0.23284845364142498,805,386,356,30,449,200,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,200,100.0,9.31,42.773,42.423,81.844,384.63,18.528,168.34,8.51,77.06,7.501,67.95,43.9,44.4,43.1,44.1,44.4,36.9,5.8,8.2,6646.0,6651,71
b2505382-549785d3,Adaptive,0.22841983396474297,0.13378979175246164,0.9389153045497107,0.1376600329572823,805,245,192,53,613,67,133,66.5,109,24,54.5,12.0,6,3.0,26,13.0,35,17.5,8.7,40.08,34.075,81.028,287.91,9.19,78.23,10.064,84.39,7.068,59.43,43.2,44.1,43.9,45.2,45.2,14.0,21.8,5.3,6655.0,6667,65
b2505382-de5238f0,Vanilla,0.3807268747947442,0.26731629105509386,0.9861329082901127,0.20307404398885304,2004,833,772,61,1232,202,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,202,100.0,9.49,42.61,42.353,79.858,394.33,18.263,169.62,8.457,78.26,7.493,69.42,43.9,44.4,42.9,43.9,44.4,35.1,5.8,8.0,6642.0,6656,75
b2505382-de5238f0,Adaptive,0.3889326688954718,0.253682387619828,0.963328511706937,0.21567018800826296,2004,916,805,111,1199,152,50,24.75,0,50,0.0,24.75,1,0.5,67,33.17,84,41.58,7.42,32.558,34.777,80.274,251.51,17.511,126.99,8.59,61.91,7.434,53.63,44.0,44.5,42.9,43.9,44.5,27.4,5.8,8.2,6648.0,6655,57
b250fb0c-01a1b8d3,Vanilla,0.6337402110143031,0.48390184450071505,0.9169127243345134,0.3494376540875934,2389,1861,1649,212,740,202,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,202,100.0,11.45,49.873,35.746,73.384,400.92,14.42,161.75,7.895,88.1,7.256,81.05,43.6,44.0,42.8,43.2,44.0,32.7,5.8,7.9,6644.0,6648,86
