sequence,system,ap_50,ap_50_95,avg_precision,avg_recall,total_gt,total_preds,total_tp,total_fp,total_fn,infer_count,skip_count,skip_rate_pct,erd_empty_count,predict_count,erd_empty_rate_pct,predict_rate_pct,erd_infer_count,erd_infer_rate_pct,augmented_infer_count,augmented_infer_rate_pct,pure_infer_count,pure_infer_rate_pct,wall_duration_s,avg_frame_time_ms,avg_power_w,max_power_w,energy_j,avg_power_gpu_w,energy_gpu_j,avg_power_cpu_w,energy_cpu_j,avg_power_io_w,energy_io_j,avg_gpu_temp_c,max_gpu_temp_c,avg_cpu_temp_c,max_cpu_temp_c,max_tj_temp_c,avg_gpu_util_pct,avg_cpu_util_pct,avg_emc_util_pct,avg_ram_used_mb,max_ram_used_mb,n_tegrastats_samples
b1d10d08-ec660956,Adaptive,0.646700594088557,0.44049759913930125,0.9333196958756819,0.3933626756924151,2117,1851,1439,412,678,119,83,41.09,0,83,0.0,41.09,1,0.5,84,41.58,34,16.83,10.01,36.733,59.687,91.066,576.14,25.863,251.68,11.453,111.17,10.697,103.94,50.8,51.7,48.8,49.3,51.7,61.0,4.9,28.6,4584.0,4592,77
b1d22449-117aa773,Adaptive,0.365514732833223,0.24514947495010384,0.9136957736975535,0.22910893021626685,1193,627,465,162,728,97,105,51.98,0,105,0.0,51.98,3,1.49,43,21.29,51,25.25,7.56,28.712,61.983,91.346,449.54,27.431,199.74,11.852,85.91,11.088,80.5,51.1,52.2,49.1,49.6,52.2,64.9,5.2,30.4,4583.0,4588,58
b1d22449-15fb948f,Adaptive,0.0978330504748576,0.05665093180505957,0.9315398494191286,0.06141176470588235,500,68,51,17,449,25,158,86.34,132,26,72.13,14.21,5,2.73,7,3.83,13,7.1,8.26,40.611,38.757,84.764,313.46,10.008,81.36,11.406,91.99,7.813,63.12,48.9,50.9,49.0,50.6,51.9,18.8,24.8,14.4,4576.0,4580,63
b1d22ed6-f1cac061,Adaptive,0.7292516861692196,0.4613892603944847,0.916028870618445,0.46556982131621444,4610,4930,3548,1382,1062,167,36,17.73,0,36,0.0,17.73,1,0.49,160,78.82,6,2.96,15.33,63.704,57.242,93.04,862.82,24.299,366.96,11.114,167.45,10.368,156.32,50.4,51.4,48.6,49.5,51.4,54.8,5.0,26.8,4582.0,4593,117
b1d3907b-2278601b,Adaptive,0.29078989783635223,0.1771263351949518,0.89152716104699,0.18221899765598837,867,372,277,95,590,94,108,53.47,0,108,0.0,53.47,7,3.47,30,14.85,57,28.22,7.68,29.299,59.15,93.594,439.01,26.374,197.65,11.629,86.75,10.856,81.09,50.7,51.5,48.6,49.2,51.5,62.0,5.7,28.4,4590.0,4599,60
b1d4b62c-60aab822,Adaptive,0.7624202984714312,0.539583089478918,0.9552736322323868,0.45124848970479475,2214,2151,1740,411,474,125,78,38.42,0,78,0.0,38.42,1,0.49,99,48.77,25,12.32,9.75,38.755,61.432,93.086,579.28,27.716,263.68,11.814,112.11,11.113,105.55,51.4,52.2,49.4,50.1,52.2,63.1,4.7,31.3,4612.0,4617,74
b1d59b1f-a38aec79,Adaptive,0.4784117469010031,0.30161734866123346,0.8584915465877117,0.3310827201423142,298,249,156,93,142,60,108,64.29,14,94,8.33,55.95,2,1.19,9,5.36,49,29.17,5.69,25.03,56.875,90.898,307.55,22.846,123.99,11.44,62.13,10.124,54.95,51.1,52.2,49.3,50.2,52.2,58.8,7.9,25.3,4583.0,4608,42
b1d7b3ac-0bdb47dc,Adaptive,0.6024913417665407,0.3906727386105918,0.907952346632968,0.3907357469159405,1480,1343,946,397,534,110,92,45.54,0,92,0.0,45.54,1,0.5,76,37.62,33,16.34,8.58,33.475,62.595,89.116,516.68,27.75,229.54,11.956,98.75,11.155,92.17,51.8,52.5,49.8,50.2,52.5,66.9,4.8,31.4,4611.0,4617,64
b1d7b3ac-36f2d3b7,Adaptive,0.5242667977295781,0.3215469399972359,0.8560018560692262,0.36452922883514743,724,668,417,251,307,65,111,63.07,12,99,6.82,56.25,2,1.14,16,9.09,47,26.7,6.24,26.042,56.746,93.418,344.38,22.972,138.73,11.273,67.95,10.161,61.3,51.4,52.3,49.8,51.2,52.3,54.0,8.0,26.9,4618.0,4625,47
b1d7b3ac-5744370e,Adaptive,0.3671178878048789,0.25148552932517043,0.8239111369840407,0.2677009146451683,556,398,228,170,328,82,116,58.59,14,102,7.07,51.52,5,2.53,23,11.62,54,27.27,7.29,28.378,57.828,93.92,412.78,25.393,181.43,11.644,82.69,10.723,76.32,51.7,52.6,50.0,51.9,52.6,56.7,8.3,28.9,4619.0,4626,55
b1d7b3ac-995f9d8a,Adaptive,0.6003334762291878,0.3514768740928446,0.8848339420659451,0.4101297020310824,755,747,484,263,271,94,95,50.26,0,95,0.0,50.26,2,1.06,48,25.4,44,23.28,7.58,29.453,58.633,88.904,423.43,26.648,194.4,11.662,84.86,10.881,79.26,52.0,52.8,50.0,50.5,52.8,61.8,5.1,29.6,4625.0,4636,58
b1d7b3ac-9e14f05f,Adaptive,0.6891270866897545,0.46608824206863364,0.9283476046315442,0.4237645832517716,1312,1246,953,293,359,114,88,43.56,0,88,0.0,43.56,1,0.5,76,37.62,37,18.32,8.76,34.434,60.441,93.04,512.32,27.924,236.96,11.955,101.19,11.197,94.86,52.4,53.2,50.4,51.0,53.2,62.5,4.7,31.3,4633.0,4638,65
b1d7b3ac-afa57f22,Adaptive,0.6142500750184564,0.3950507833252889,0.9284800442695923,0.37790680473372784,400,338,259,79,141,78,92,54.12,9,83,5.29,48.82,11,6.47,26,15.29,41,24.12,6.9,32.381,59.712,95.268,392.71,24.912,165.64,11.708,77.58,10.649,70.65,52.4,53.2,50.6,52.1,53.2,61.7,8.1,28.5,4631.0,4637,52
b1d968b9-563405f4,Adaptive,0.7534571431510843,0.5613637958404177,0.9109941279912243,0.451830115123206,2656,2698,2179,519,477,122,81,39.9,0,81,0.0,39.9,1,0.49,87,42.86,34,16.75,10.55,40.664,55.297,94.334,568.64,25.703,265.33,11.483,118.38,10.691,110.27,52.4,53.2,50.5,51.1,53.2,53.9,4.8,28.7,4636.0,4640,80
b1d968b9-ce42734f,Adaptive,0.7352610686062522,0.5195538278167215,0.9106526074029682,0.4613210547144114,3559,3795,2797,998,762,136,67,33.0,0,67,0.0,33.0,1,0.49,116,57.14,19,9.36,12.49,49.708,53.981,94.382,657.4,24.489,299.63,11.216,136.88,10.399,127.03,52.2,53.2,50.5,51.1,53.2,51.8,5.0,27.3,4645.0,4649,93
b1d971b4-ac67ca0d,Adaptive,0.7198859790306644,0.4962534092724772,0.9327309556832512,0.4456341492772775,2503,2496,1882,614,621,133,66,33.17,0,66,0.0,33.17,1,0.5,111,55.78,21,10.55,10.98,43.786,58.132,92.216,617.27,26.339,282.03,11.61,123.86,10.843,115.84,52.4,53.3,50.6,51.5,53.3,57.1,4.7,29.2,4663.0,4667,80
b1d9e136-6c94ea3f,Adaptive,0.7138651336744936,0.5126659854190272,0.9616266195180166,0.41450049305673703,2342,2068,1718,350,624,124,78,38.61,0,78,0.0,38.61,1,0.5,95,47.03,28,13.86,9.94,38.014,55.714,89.386,539.47,27.112,264.29,11.774,114.45,10.965,106.69,52.8,53.6,50.8,51.4,53.6,57.6,4.8,30.3,4660.0,4666,76
b1d9e136-9ab25cb3,Adaptive,0.6996707746582683,0.46544100915997405,0.9169884776363914,0.4383988222782017,2942,2948,2186,762,756,144,58,28.71,0,58,0.0,28.71,1,0.5,122,60.4,21,10.4,11.65,46.184,54.233,90.966,615.6,26.93,308.73,11.741,134.23,10.929,125.06,53.0,53.7,51.0,51.5,53.7,54.5,4.9,30.1,4670.0,4677,89
b1dac7f7-6b2e0382,Adaptive,0.6368097333196088,0.418895504106844,0.9242304117175608,0.3965315673322012,3637,3254,2445,809,1192,142,60,29.7,0,60,0.0,29.7,1,0.5,131,64.85,10,4.95,11.94,47.589,57.129,92.54,664.87,26.145,306.69,11.632,136.02,10.82,126.67,53.1,53.8,51.2,52.2,53.8,59.1,4.9,29.2,4682.0,4688,88
b1db7e22-cfa74dc3,Adaptive,0.36057252163385745,0.23190980715748988,0.9381544136498167,0.21700171661392728,1420,681,536,145,884,106,97,47.78,0,97,0.0,47.78,1,0.49,58,28.57,47,23.15,8.0,30.739,61.006,97.52,474.48,28.116,220.06,12.036,93.88,11.241,87.79,53.2,54.1,51.3,52.1,54.1,66.4,4.6,30.6,4694.0,4697,60
b1dce572-c6a8cb5e,Adaptive,0.6681969475113518,0.4600410630160397,0.9470634681184057,0.39502377434500485,2542,2187,1768,419,774,121,81,40.1,0,81,0.0,40.1,1,0.5,90,44.55,30,14.85,9.99,37.525,58.012,97.212,563.09,26.743,259.64,11.691,113.35,10.901,105.74,53.5,54.5,51.7,52.4,54.5,61.2,4.9,30.1,4703.0,4707,76
b1dd58c1-8b546ba7,Adaptive,0.6904876523657674,0.478344742114022,0.9508254538124351,0.4143780168649389,2456,2208,1751,457,705,127,70,35.53,0,70,0.0,35.53,1,0.51,104,52.79,22,11.17,10.27,40.858,56.515,94.13,562.6,26.847,268.56,11.761,117.26,10.929,109.09,53.5,54.3,51.6,52.2,54.3,58.1,4.8,29.6,4710.0,4717,78
b1df722f-57d21f3f,Adaptive,0.5414985736794728,0.34493442371471433,0.8422566626990144,0.3757762539276075,1935,1889,1170,719,765,117,85,42.08,0,85,0.0,42.08,1,0.5,84,41.58,32,15.84,9.19,36.32,59.831,90.516,528.45,27.456,244.87,11.819,105.04,11.06,98.42,53.7,54.4,51.8,52.5,54.4,62.8,4.8,30.9,4721.0,4730,71
b1df722f-5bcc3db7,Adaptive,0.4329831729060519,0.24356899318102423,0.7205300681271084,0.3518439045066264,1365,1521,735,786,630,126,76,37.62,0,76,0.0,37.62,1,0.5,98,48.51,27,13.37,9.59,38.147,61.806,92.908,578.01,28.28,263.47,12.046,111.8,11.283,104.87,54.0,54.9,52.1,52.9,54.9,64.3,4.6,31.6,4732.0,4739,71
b1e0c01d-dd9e6e2f,Adaptive,0.6545906742544143,0.41020387128281827,0.9282498481288745,0.4017767581338348,2054,1856,1416,440,638,125,77,38.12,0,77,0.0,38.12,1,0.5,94,46.53,30,14.85,10.09,38.857,58.48,89.006,576.79,26.978,266.41,11.82,116.47,10.998,108.43,54.0,54.8,52.2,52.9,54.8,62.7,4.8,30.9,4742.0,4752,75
b1e1a7b8-0aec80e8,Adaptive,0.5979297998897324,0.38815538117001097,0.9347075647700842,0.3569220168214699,1982,1564,1250,314,732,116,87,42.86,0,87,0.0,42.86,1,0.49,80,39.41,35,17.24,9.36,35.026,56.53,92.74,514.74,27.017,248.36,11.813,108.21,10.972,100.62,54.0,54.8,52.2,52.9,54.8,56.0,4.8,30.0,4754.0,4763,71
b1e1a7b8-65ec7612,Adaptive,0.5999960387817975,0.3820162683254326,0.908399589623373,0.3762553663755865,1860,1618,1198,420,662,123,79,39.11,0,79,0.0,39.11,1,0.5,94,46.53,28,13.86,9.92,38.148,58.336,92.694,562.42,27.092,262.09,11.863,114.49,11.005,106.31,54.1,54.8,52.4,52.9,54.8,60.0,4.8,29.9,4762.0,4767,74
b1e1a7b8-a7426a97,Adaptive,0.5921301307776035,0.41608654308517573,0.941349600396072,0.3608309305451563,1838,1462,1131,331,707,129,74,36.45,0,74,0.0,36.45,1,0.49,98,48.28,30,14.78,9.68,37.961,60.971,97.848,580.13,28.527,271.61,12.128,115.16,11.26,107.01,54.4,55.6,52.7,53.4,55.6,62.2,4.8,32.1,4771.0,4780,73
b1e1a7b8-b397c445,Adaptive,0.493642182265765,0.32815363645528994,0.9133162221183554,0.3123009497317068,1561,1122,819,303,742,113,89,44.06,0,89,0.0,44.06,1,0.5,73,36.14,39,19.31,8.15,30.799,66.043,100.496,521.51,29.025,228.86,12.391,97.45,11.185,88.04,54.8,55.9,53.1,53.6,55.9,66.3,5.0,33.1,4775.0,4780,60
b1e2346e-c5f98707,Adaptive,0.10079886943264324,0.06866031650742593,0.7507119090139132,0.08138918345705197,369,92,42,50,327,19,121,86.43,90,31,64.29,22.14,4,2.86,0,0.0,15,10.71,5.98,37.463,34.242,78.85,194.62,8.784,49.35,11.548,65.9,7.646,43.46,52.1,53.9,52.6,53.8,53.9,16.2,24.9,12.7,4767.0,4775,45
b1e3e9f5-92377424,Adaptive,0.793793702316141,0.5725672478786862,0.9538640488854325,0.45807857754700443,3358,3309,2767,542,591,125,78,38.42,0,78,0.0,38.42,1,0.49,97,47.78,27,13.3,10.82,41.706,54.961,92.296,578.83,25.715,273.13,11.5,121.89,10.636,112.79,53.8,54.6,52.0,52.8,54.6,52.3,5.0,28.7,4764.0,4767,83
b1e62c91-eca210a9,Adaptive,0.5167642322403412,0.3352079742645043,0.926632064572223,0.31780099340619966,1571,1123,857,266,714,91,90,49.72,10,80,5.52,44.2,3,1.66,53,29.28,35,19.34,7.59,33.318,59.527,105.566,431.26,26.095,191.98,11.935,87.43,10.734,78.73,53.9,55.2,52.0,52.7,55.2,54.3,6.8,28.9,4764.0,4770,58
b1e6efc0-2552cc5d,Adaptive,0.5187376970853769,0.3195395107479129,0.9099013119620306,0.3253829798833342,884,664,491,173,393,100,103,50.74,0,103,0.0,50.74,1,0.49,50,24.63,49,24.14,7.4,27.323,54.511,94.066,387.95,28.701,204.74,12.163,86.52,11.21,79.81,54.3,55.3,52.4,53.3,55.3,58.2,4.7,31.9,4770.0,4775,57
b1e88fd2-c1e4fd2b,Adaptive,0.5450326144479114,0.353980061117262,0.9819801684212237,0.29333013451187673,1241,749,687,62,554,74,119,61.66,59,60,30.57,31.09,7,3.63,37,19.17,30,15.54,8.7,37.539,50.46,100.704,429.52,19.532,166.71,11.847,100.86,9.561,81.43,53.2,54.8,52.5,54.0,54.8,39.7,14.1,22.7,4767.0,4775,66
b1e8ad72-c3c79240,Adaptive,0.6551265584863819,0.4735208142380549,0.9698850261322215,0.374228937558866,979,770,655,115,324,106,97,47.78,0,97,0.0,47.78,1,0.49,56,27.59,49,24.14,7.7,28.797,69.672,99.134,522.24,29.091,218.07,12.294,91.98,11.279,84.47,54.6,55.7,52.5,53.2,55.7,71.6,4.8,32.7,4775.0,4780,59
b1e9ee0e-67e26f2e,Adaptive,0.5927484136374517,0.3731916063178375,0.8804662168752998,0.36418179660484296,4556,3995,3014,981,1542,126,77,37.93,0,77,0.0,37.93,1,0.49,94,46.31,31,15.27,11.57,46.113,55.356,102.492,629.49,24.475,280.23,11.371,129.32,10.384,118.14,54.3,55.2,52.5,53.3,55.2,50.1,5.1,28.1,4770.0,4773,87
b1ea0ae4-4f770228,Adaptive,0.744647668436803,0.5452310780662775,0.9458996560013341,0.4552245548618133,1598,1593,1229,364,369,113,87,43.5,0,87,0.0,43.5,1,0.5,71,35.5,41,20.5,8.51,32.69,64.788,100.178,538.41,28.186,235.0,12.151,101.04,11.04,91.88,54.3,55.2,52.4,53.0,55.2,63.8,4.9,30.5,4773.0,4777,66
b1eb9133-5cc75c18,Adaptive,0.10086904566480366,0.05645068709551312,0.6706548428027358,0.08873145407985332,567,177,71,106,496,24,97,80.17,69,28,57.02,23.14,2,1.65,9,7.44,13,10.74,5.16,36.556,42.527,92.692,210.69,11.877,58.17,11.663,57.29,8.252,40.48,52.5,54.4,52.6,53.7,54.4,25.6,22.8,17.2,4776.0,4780,39
b1ebfc3c-740ec84a,Adaptive,0.5521901670600164,0.35282521759709046,0.9731785237955467,0.31489269619050314,2272,1497,1277,220,995,116,87,42.86,0,87,0.0,42.86,1,0.49,75,36.95,40,19.7,8.45,32.01,61.912,104.662,509.93,29.125,240.6,12.252,100.97,11.216,92.52,54.3,55.7,52.5,53.4,55.7,62.6,4.8,32.5,4776.0,4781,65
b1ebfc3c-cc9c2bb8,Adaptive,0.5468589552642138,0.3516349769076303,0.9234071919669438,0.33794132135463134,1849,1413,1070,343,779,118,84,41.58,0,84,0.0,41.58,1,0.5,82,40.59,35,17.33,8.48,32.591,53.483,97.09,437.26,29.383,243.04,12.386,102.18,11.227,92.7,54.8,55.8,52.9,53.9,55.8,50.9,4.9,33.2,4779.0,4784,65
b1ee702d-0ae1fc10,Adaptive,0.4493061515374081,0.2759022303696351,0.9002924263331158,0.2880677170125739,1400,943,678,265,722,110,93,45.81,0,93,0.0,45.81,1,0.49,66,32.51,43,21.18,7.7,28.594,57.835,101.196,430.22,29.573,219.27,12.505,92.46,11.242,83.2,55.1,56.2,53.2,54.1,56.2,54.9,4.9,33.5,4781.0,4787,58
b1ee702d-4a193906,Adaptive,0.19704104324098556,0.12102537232140989,0.9041901564017328,0.12727230866048267,1622,482,341,141,1281,78,125,61.58,58,67,28.57,33.0,7,3.45,38,18.72,33,16.26,8.47,35.078,54.187,95.54,442.53,21.837,179.88,12.199,100.02,9.981,81.94,54.5,56.6,53.5,54.8,56.6,46.4,14.1,28.2,4780.0,4784,65
b1f022d3-45162c67,Adaptive,0.6127086365024388,0.42220617114501213,0.9573575420554857,0.3541181490168913,1373,1043,869,174,504,98,104,51.49,0,104,0.0,51.49,1,0.5,47,23.27,50,24.75,7.63,26.874,59.112,97.126,432.19,27.22,200.85,11.967,87.97,10.778,79.33,54.7,56.4,52.8,53.4,56.4,57.7,5.0,29.3,4782.0,4795,58
b1f0efd9-37a14dda,Adaptive,0.6479337304738049,0.4489640492310241,0.9343310835574364,0.3972800016267932,1667,1475,1130,345,537,111,92,45.32,0,92,0.0,45.32,3,1.48,67,33.0,41,20.2,8.34,30.738,64.254,101.736,519.21,28.35,228.89,12.259,98.81,11.006,88.76,55.0,56.1,53.0,53.6,56.1,58.3,5.3,32.4,4777.0,4787,65
b1f0efd9-e900c6e5,Adaptive,0.5616409942710716,0.3692759952614412,0.9015125064574832,0.36717461710766025,2006,1731,1200,531,806,113,89,44.06,0,89,0.0,44.06,1,0.5,78,38.61,34,16.83,8.59,31.802,63.384,99.728,521.48,27.948,232.2,12.092,100.19,10.881,90.23,55.2,56.2,53.2,53.8,56.2,55.2,5.0,31.7,4787.0,4794,64
