sequence,system,ap_50,ap_50_95,avg_precision,avg_recall,total_gt,total_preds,total_tp,total_fp,total_fn,infer_count,skip_count,skip_rate_pct,erd_empty_count,predict_count,erd_empty_rate_pct,predict_rate_pct,erd_infer_count,erd_infer_rate_pct,augmented_infer_count,augmented_infer_rate_pct,pure_infer_count,pure_infer_rate_pct,wall_duration_s,avg_frame_time_ms,avg_power_w,max_power_w,energy_j,avg_power_gpu_w,energy_gpu_j,avg_power_cpu_w,energy_cpu_j,avg_power_io_w,energy_io_j,avg_gpu_temp_c,max_gpu_temp_c,avg_cpu_temp_c,max_cpu_temp_c,max_tj_temp_c,avg_gpu_util_pct,avg_cpu_util_pct,avg_emc_util_pct,avg_ram_used_mb,max_ram_used_mb,n_tegrastats_samples
b2505382-549785d3,Statues-25,0.263700263238316,0.2032443685677369,0.9962362864688055,0.13567599761762955,805,219,213,6,592,200,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,200,100.0,12.04,53.194,69.204,103.42,815.8,34.514,406.33,13.675,160.81,12.378,145.61,58.4,59.4,56.4,56.8,59.4,67.3,4.8,41.4,5271.0,5272,92
b2505382-549785d3,Statues-75,0.263700263238316,0.2032443685677369,0.9962362864688055,0.13567599761762955,805,219,213,6,592,200,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,200,100.0,12.04,53.218,68.672,105.518,812.2,34.544,409.21,13.701,162.05,12.376,146.44,58.6,59.5,56.6,56.9,59.5,67.6,4.8,41.2,5272.0,5273,92
b2505382-549785d3,Statues-200,0.25871369298898594,0.19737390949900238,0.9960906326128635,0.13317347970533006,805,215,209,6,596,194,6,3.0,0,6,0.0,3.0,0,0.0,0,0.0,194,97.0,11.73,51.688,65.62,103.06,752.64,34.544,397.56,13.645,156.89,12.377,142.33,58.7,60.0,56.7,57.0,60.0,63.7,4.8,41.2,5272.0,5272,92
b2505382-549785d3,Statues-500,0.2136923775954854,0.14711214024385,0.9192554997836151,0.1163222646918299,805,208,187,21,618,153,47,23.5,0,47,0.0,23.5,0,0.0,0,0.0,153,76.5,9.6,41.471,68.157,100.9,640.2,33.315,312.97,13.452,126.14,12.155,114.03,58.6,59.8,56.6,57.0,59.8,65.1,4.9,39.6,5272.0,5273,75
b2505382-de5238f0,Statues-25,0.393724264157721,0.28243267138733014,0.9730745109172454,0.21113379130753215,2004,883,809,74,1195,172,30,14.85,0,30,0.0,14.85,0,0.0,0,0.0,172,85.15,11.01,46.591,73.101,105.166,782.93,32.688,351.65,13.256,142.42,12.048,129.48,58.5,59.6,56.5,56.8,59.6,74.8,4.9,38.5,5272.0,5276,86
b2505382-de5238f0,Statues-75,0.38806446981465914,0.2775147091825656,0.9673246196727605,0.20937150642026603,2004,882,802,80,1202,135,67,33.17,0,67,0.0,33.17,0,0.0,0,0.0,135,66.83,9.09,37.781,62.844,103.88,554.47,31.188,274.26,12.985,113.95,11.705,102.77,58.1,59.6,56.2,56.6,59.6,57.4,4.9,36.3,5275.0,5276,70
b2505382-de5238f0,Statues-200,0.29457861430100374,0.20254354686026815,0.9558540782787608,0.15905743417995635,2004,683,616,67,1388,100,102,50.5,0,102,0.0,50.5,0,0.0,0,0.0,100,49.5,6.92,28.513,61.907,103.964,417.45,30.017,201.26,12.835,85.77,11.477,76.76,57.7,58.8,56.0,56.4,58.8,57.5,5.1,35.2,5275.0,5276,53
b2505382-de5238f0,Statues-500,0.33406448028870117,0.19298035365533944,0.9237018354299749,0.19111891956827087,2004,864,719,145,1285,92,110,54.46,0,110,0.0,54.46,0,0.0,0,0.0,92,45.54,6.41,26.141,46.159,93.142,281.79,29.938,184.47,12.815,78.68,11.456,70.39,57.6,59.2,55.8,56.3,59.2,45.9,5.0,34.5,5275.0,5279,50
b250fb0c-01a1b8d3,Statues-25,0.7261456220468893,0.5553313943961798,0.985647260961037,0.38200272147665015,2389,1866,1758,108,631,202,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,202,100.0,13.25,55.372,57.098,100.47,743.39,32.111,419.43,13.078,170.65,11.881,155.08,57.8,58.8,55.9,56.7,58.8,54.9,4.9,37.6,5275.0,5275,103
b250fb0c-01a1b8d3,Statues-75,0.7261456220468893,0.5553313943961798,0.985647260961037,0.38200272147665015,2389,1866,1758,108,631,202,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,202,100.0,13.4,55.79,61.972,104.98,818.15,31.717,415.8,12.989,170.13,11.807,154.71,57.8,58.7,55.9,56.7,58.7,60.0,4.9,36.7,5275.0,5275,101
b250fb0c-01a1b8d3,Statues-200,0.7261456220468893,0.5553313943961798,0.985647260961037,0.38200272147665015,2389,1866,1758,108,631,202,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,202,100.0,13.08,54.651,34.836,96.386,440.05,32.3,415.78,13.091,168.29,11.878,152.76,57.6,58.5,55.9,56.8,58.5,27.0,4.9,37.9,5275.0,5275,101
b250fb0c-01a1b8d3,Statues-500,0.7265685177001231,0.5553970844771553,0.985661880928597,0.3822182682949414,2389,1867,1759,108,630,200,2,0.99,0,2,0.0,0.99,0,0.0,0,0.0,200,99.01,13.25,55.18,47.972,101.97,620.75,31.695,412.55,12.977,168.65,11.776,153.12,57.7,58.8,55.9,56.4,58.8,41.6,4.9,36.9,5274.0,5275,101
b251064f-30002542,Statues-25,0.7905259212804129,0.6765270569347013,0.9992435542462117,0.40149039299423683,1828,1469,1446,23,382,202,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,202,100.0,13.07,55.141,70.158,106.092,899.6,32.257,413.58,13.165,168.55,11.926,152.75,57.9,58.9,56.1,56.8,58.9,70.2,5.0,37.6,5273.0,5273,98
b251064f-30002542,Statues-75,0.7905259212804129,0.6765270569347013,0.9992435542462117,0.40149039299423683,1828,1469,1446,23,382,202,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,202,100.0,13.17,55.61,71.607,100.982,932.64,32.168,417.82,13.153,170.62,11.914,154.6,58.0,58.9,56.2,57.0,58.9,69.8,4.9,37.7,5273.0,5274,98
