sequence,system,ap_50,ap_50_95,avg_precision,avg_recall,total_gt,total_preds,total_tp,total_fp,total_fn,infer_count,skip_count,skip_rate_pct,erd_empty_count,predict_count,erd_empty_rate_pct,predict_rate_pct,erd_infer_count,erd_infer_rate_pct,augmented_infer_count,augmented_infer_rate_pct,pure_infer_count,pure_infer_rate_pct,wall_duration_s,avg_frame_time_ms,avg_power_w,max_power_w,energy_j,avg_power_gpu_w,energy_gpu_j,avg_power_cpu_w,energy_cpu_j,avg_power_io_w,energy_io_j,avg_gpu_temp_c,max_gpu_temp_c,avg_cpu_temp_c,max_cpu_temp_c,max_tj_temp_c,avg_gpu_util_pct,avg_cpu_util_pct,avg_emc_util_pct,avg_ram_used_mb,max_ram_used_mb,n_tegrastats_samples
b24380ab-63272e5a,FixedSkip-3,0.053845130562188634,0.02776474002096126,0.8374936942401061,0.03510754897931223,811,72,51,21,760,67,133,66.5,0,133,0.0,66.5,0,0.0,0,0.0,67,33.5,8.28,36.936,40.503,43.489,331.26,28.621,234.32,1.816,14.75,10.066,82.19,59.1,60.7,58.5,59.1,60.7,81.4,9.2,44.0,4582.0,4583,66
b24380ab-63272e5a,FixedSkip-5,0.05222664674710547,0.022576328530132417,0.8112533685093881,0.03614364981504316,811,80,49,31,762,40,160,80.0,0,160,0.0,80.0,0,0.0,0,0.0,40,20.0,5.33,22.362,37.821,41.608,194.97,26.291,135.58,1.87,9.62,9.66,49.76,58.5,59.9,58.2,58.8,59.9,63.2,8.3,37.9,4581.0,4584,43
b24380ab-6dbeb908,FixedSkip-2,0.3729271862715212,0.23559866162186838,0.9497773619558357,0.21285673350446824,1481,681,577,104,904,101,101,50.0,0,101,0.0,50.0,0,0.0,0,0.0,101,50.0,12.37,56.16,42.017,44.785,515.68,29.307,359.87,2.561,31.34,10.15,124.47,59.0,60.8,58.8,59.8,60.8,72.4,16.8,47.0,4590.0,4592,100
b24380ab-6dbeb908,FixedSkip-3,0.27236918689995626,0.16113016120251672,0.875965185762183,0.17397613358957043,1481,624,449,175,1032,68,134,66.34,0,134,0.0,66.34,0,0.0,0,0.0,68,33.66,8.58,38.043,40.559,43.8,345.03,28.189,240.03,2.434,20.57,9.936,84.43,58.9,60.4,58.7,59.6,60.4,83.7,14.6,43.4,4594.0,4595,71
b24380ab-6dbeb908,FixedSkip-5,0.19467454358994654,0.10174973050117013,0.757251956302033,0.1469859242715421,1481,650,350,300,1131,41,161,79.7,0,161,0.0,79.7,0,0.0,0,0.0,41,20.3,5.56,23.344,37.997,42.304,207.15,25.855,141.16,2.555,13.82,9.587,52.18,58.6,60.1,58.3,58.9,60.1,81.2,14.3,37.1,4590.0,4592,48
b24c9ee6-e43a6e8b,FixedSkip-2,0.3600047668607108,0.2533467853822128,0.9838606369405989,0.19475663756157416,1061,424,387,37,674,101,101,50.0,0,101,0.0,50.0,0,0.0,0,0.0,101,50.0,12.08,55.557,42.868,45.696,515.34,30.054,361.51,2.462,29.39,10.352,124.44,59.6,61.0,58.7,59.7,61.0,88.7,15.0,48.2,4585.0,4588,100
b24c9ee6-e43a6e8b,FixedSkip-3,0.33252074439437757,0.2128740460452795,0.9728021179439059,0.18719553047250262,1061,415,360,55,701,68,134,66.34,0,134,0.0,66.34,0,0.0,0,0.0,68,33.66,8.49,37.861,40.721,44.697,340.66,28.344,237.46,2.361,19.57,10.016,83.64,59.0,60.5,58.7,59.5,60.5,89.9,14.1,43.9,4584.0,4586,68
b24c9ee6-e43a6e8b,FixedSkip-5,0.2305237000499763,0.13222059671173705,0.8527080576929837,0.1547537272389107,1061,413,276,137,785,41,161,79.7,0,161,0.0,79.7,0,0.0,0,0.0,41,20.3,5.47,23.036,38.244,42.804,203.89,26.26,140.14,2.362,12.48,9.622,51.27,58.3,59.9,58.4,59.2,59.9,84.9,13.5,38.0,4590.0,4591,43
b24ca67a-594d7d3c,FixedSkip-2,0.5298432093604835,0.38565394649722873,0.9954616386832257,0.27497581414124544,1019,564,542,22,477,101,101,50.0,0,101,0.0,50.0,0,0.0,0,0.0,101,50.0,12.14,55.54,43.293,45.696,520.88,29.932,360.34,3.053,36.67,10.308,123.87,59.7,61.1,59.2,60.0,61.1,89.9,18.7,47.6,4591.0,4593,101
b24ca67a-594d7d3c,FixedSkip-3,0.5077983393760979,0.3614593430630565,0.9890096974842368,0.2715370657333052,1019,563,522,41,497,68,134,66.34,0,134,0.0,66.34,0,0.0,0,0.0,68,33.66,8.57,37.887,40.897,44.199,349.26,28.116,240.33,2.833,24.08,9.948,84.85,59.0,61.0,59.1,59.9,61.0,81.5,17.9,43.5,4583.0,4586,72
b24ca67a-594d7d3c,FixedSkip-5,0.48240091075405134,0.3206863979065567,0.9644791605035449,0.2749130163261665,1019,594,505,89,514,41,161,79.7,0,161,0.0,79.7,0,0.0,0,0.0,41,20.3,5.62,23.199,38.227,41.906,211.91,25.845,143.56,2.84,15.6,9.543,52.74,58.7,60.3,58.6,59.5,60.3,83.7,17.6,36.9,4582.0,4583,46
b24d283f-33783d1b,FixedSkip-2,0.6689678364302258,0.471604935291153,0.9783108481232689,0.36410161335069036,2991,2256,2038,218,953,101,101,50.0,0,101,0.0,50.0,0,0.0,0,0.0,101,50.0,13.15,58.532,40.801,43.802,536.81,28.063,369.49,2.862,37.5,9.877,129.82,59.1,60.7,59.0,59.9,60.7,80.9,18.9,44.7,4581.0,4582,108
b24d283f-33783d1b,FixedSkip-3,0.5893938225122686,0.382341479323891,0.9389829142455133,0.34297697711250985,2991,2252,1859,393,1132,68,134,66.34,0,134,0.0,66.34,0,0.0,0,0.0,68,33.66,9.64,41.776,38.171,41.906,365.05,25.743,246.51,2.933,27.9,9.494,90.64,58.5,60.0,58.6,59.4,60.0,79.2,17.9,39.4,4587.0,4590,79
b24d283f-33783d1b,FixedSkip-5,0.35053024595729365,0.20558549032805917,0.7803263846994027,0.2558367303109143,2991,2167,1267,900,1724,41,161,79.7,0,161,0.0,79.7,0,0.0,0,0.0,41,20.3,6.35,25.491,35.143,39.913,222.86,23.225,147.53,2.872,18.06,9.047,57.27,57.8,59.7,58.1,58.9,59.7,71.5,17.0,33.4,4593.0,4594,52
b24f03f7-ff66eaca,FixedSkip-2,0.7321049898209933,0.5792236543406017,0.9960102594860591,0.3762936361955369,1165,882,856,26,309,101,101,50.0,0,101,0.0,50.0,0,0.0,0,0.0,101,50.0,12.49,56.157,41.998,45.197,520.95,29.112,361.2,2.8,34.68,10.086,125.07,58.9,60.6,58.7,59.8,60.6,77.1,19.1,46.4,4589.0,4594,104
b24f03f7-ff66eaca,FixedSkip-3,0.7192560974456667,0.5593015219691561,0.9908220656860857,0.3748437787616621,1165,886,845,41,320,68,134,66.34,0,134,0.0,66.34,0,0.0,0,0.0,68,33.66,8.91,38.856,39.608,43.801,351.2,27.061,240.26,2.794,24.63,9.753,86.31,58.5,60.2,58.7,59.5,60.6,78.7,18.1,41.9,4586.0,4587,72
b24f03f7-ff66eaca,FixedSkip-5,0.6856190798816225,0.5192465988688179,0.9782081518235359,0.36449765899336717,1165,880,815,65,350,41,161,79.7,0,161,0.0,79.7,0,0.0,0,0.0,41,20.3,5.79,23.782,37.181,41.906,208.8,24.874,139.81,2.873,16.07,9.434,52.93,58.3,59.9,58.4,59.3,59.9,78.4,18.0,35.9,4587.0,4588,47
b24f7455-e8c55d6a,FixedSkip-2,0.5035872839224266,0.3266653641365666,0.915033785328854,0.307424447969437,2734,1924,1476,448,1258,101,101,50.0,0,101,0.0,50.0,0,0.0,0,0.0,101,50.0,13.07,58.259,41.074,44.299,528.73,28.26,363.67,2.903,37.35,9.912,127.71,59.0,60.8,58.9,59.8,60.8,79.2,18.6,45.1,4585.0,4589,105
b24f7455-e8c55d6a,FixedSkip-3,0.4064768019662711,0.25241720209489005,0.841420570236113,0.2746854863221596,2734,1923,1271,652,1463,68,134,66.34,0,134,0.0,66.34,0,0.0,0,0.0,68,33.66,9.59,41.207,38.208,42.019,363.54,25.815,245.86,2.865,27.14,9.527,90.54,58.6,60.2,58.6,59.3,60.4,78.8,18.0,39.5,4589.0,4590,78
