sequence,system,ap_50,ap_50_95,avg_precision,avg_recall,total_gt,total_preds,total_tp,total_fp,total_fn,infer_count,skip_count,skip_rate_pct,erd_empty_count,predict_count,erd_empty_rate_pct,predict_rate_pct,erd_infer_count,erd_infer_rate_pct,augmented_infer_count,augmented_infer_rate_pct,pure_infer_count,pure_infer_rate_pct,wall_duration_s,avg_frame_time_ms,avg_power_w,max_power_w,energy_j,avg_power_gpu_w,energy_gpu_j,avg_power_cpu_w,energy_cpu_j,avg_power_io_w,energy_io_j,avg_gpu_temp_c,max_gpu_temp_c,avg_cpu_temp_c,max_cpu_temp_c,max_tj_temp_c,avg_gpu_util_pct,avg_cpu_util_pct,avg_emc_util_pct,avg_ram_used_mb,max_ram_used_mb,n_tegrastats_samples
b1d10d08-5b108225,CTD-0.50,0.45742325780932275,0.3014581995860971,0.8889023679317293,0.3002673257030299,2123,1540,1043,497,1080,105,97,48.02,0,97,0.0,48.02,0,0.0,0,0.0,105,51.98,7.01,27.531,57.762,95.414,398.53,31.304,214.79,13.007,88.83,11.7,80.0,57.2,58.7,55.2,55.7,58.7,54.9,4.9,36.1,4880.0,4880,55
b1d10d08-5b108225,CTD-0.70,0.5046138368932654,0.34691134698260456,0.9164987487363426,0.3187133505914147,2123,1561,1130,431,993,125,77,38.12,0,77,0.0,38.12,0,0.0,0,0.0,125,61.88,8.01,32.248,71.324,104.914,556.96,32.497,254.41,13.329,104.0,11.946,93.28,57.5,59.0,55.5,56.0,59.0,67.8,4.8,37.5,4875.0,4879,62
b1d10d08-5b108225,CTD-0.90,0.524133684420927,0.3544933598411099,0.9326595971999428,0.3197979116671823,2123,1521,1166,355,957,126,76,37.62,0,76,0.0,37.62,0,0.0,0,0.0,126,62.38,8.11,32.623,66.74,99.77,527.71,32.665,257.31,13.312,104.45,11.967,93.98,57.7,58.7,55.6,56.1,58.7,62.6,4.7,37.7,4879.0,4879,63
b1d10d08-743fd86c,CTD-0.30,0.18925709806283433,0.12013658285689226,0.7621159834660034,0.14706438062429697,1016,448,224,224,792,54,148,73.27,0,148,0.0,73.27,0,0.0,0,0.0,54,26.73,4.32,14.078,61.92,96.222,254.18,25.19,101.18,11.68,46.85,10.466,42.05,56.7,57.8,54.9,55.4,57.8,56.4,5.2,28.2,4878.0,4883,32
b1d10d08-743fd86c,CTD-0.50,0.24638104633275532,0.14859041188903138,0.8221029112563628,0.17944319460067493,1016,490,280,210,736,70,132,65.35,0,132,0.0,65.35,0,0.0,0,0.0,70,34.65,4.69,17.279,63.145,102.242,283.74,30.247,134.44,12.805,56.92,11.493,51.1,57.1,58.2,55.1,55.8,58.2,61.7,4.9,33.5,4882.0,4882,36
b1d10d08-743fd86c,CTD-0.70,0.23113208854170963,0.14264307343353422,0.8350577522562954,0.16239930694147103,1016,434,263,171,753,73,129,63.86,0,129,0.0,63.86,0,0.0,0,0.0,73,36.14,4.78,17.738,71.912,97.872,323.5,30.741,139.19,12.962,58.53,11.601,52.44,57.3,58.7,55.3,55.8,58.7,69.9,4.8,34.4,4881.0,4883,37
b1d10d08-743fd86c,CTD-0.90,0.25121420283081597,0.17776015966691772,0.887502512251075,0.17152975558906197,1016,423,269,154,747,113,89,44.06,0,89,0.0,44.06,0,0.0,0,0.0,113,55.94,6.99,27.689,66.628,97.518,450.69,33.124,222.07,13.4,89.65,12.067,80.78,57.7,59.0,55.7,56.3,59.0,63.6,4.7,38.3,4881.0,4882,51
b1d10d08-c35503b8,CTD-0.30,0.7153831489579201,0.5088890122586011,0.9287739382769391,0.4613766455523511,3127,3270,2306,964,821,191,11,5.45,0,11,0.0,5.45,0,0.0,0,0.0,191,94.55,13.42,55.782,63.325,100.244,833.59,30.384,400.01,12.744,167.56,11.527,151.62,57.6,58.5,55.6,56.0,58.5,58.1,4.8,35.4,4881.0,4887,100
b1d10d08-c35503b8,CTD-0.50,0.7220749063343407,0.515693912373375,0.9307716886088869,0.46435491041830795,3127,3280,2325,955,802,194,8,3.96,0,8,0.0,3.96,0,0.0,0,0.0,194,96.04,13.49,56.814,64.563,105.042,851.46,30.602,406.53,12.755,169.05,11.552,153.22,57.4,58.3,55.4,56.0,58.3,61.7,4.8,34.6,4882.0,4883,101
b1d10d08-c35503b8,CTD-0.70,0.7220749063343407,0.515693912373375,0.9307716886088869,0.46435491041830795,3127,3280,2325,955,802,194,8,3.96,0,8,0.0,3.96,0,0.0,0,0.0,194,96.04,13.58,57.26,55.094,106.046,734.33,30.495,407.07,12.692,169.07,11.534,153.73,57.2,58.4,55.2,55.8,58.3,49.9,4.8,34.6,4885.0,4886,101
b1d10d08-c35503b8,CTD-0.90,0.7220749063343407,0.515693912373375,0.9307716886088869,0.46435491041830795,3127,3280,2325,955,802,194,8,3.96,0,8,0.0,3.96,0,0.0,0,0.0,194,96.04,13.37,56.202,72.03,103.958,943.44,30.532,398.78,12.751,166.3,11.539,150.57,57.2,58.4,55.4,56.8,58.2,67.5,4.8,35.2,4887.0,4888,101
b1d10d08-da110fcb,CTD-0.30,0.7895796127897379,0.5720835769794806,0.9341155858163879,0.5018812593177234,2250,2534,1832,702,418,178,16,8.25,0,16,0.0,8.25,0,0.0,0,0.0,178,91.75,11.8,51.36,47.016,102.714,544.37,31.361,364.48,12.903,149.59,11.694,135.66,57.2,58.6,55.4,56.5,58.6,41.6,4.7,36.0,4889.0,4895,89
b1d10d08-da110fcb,CTD-0.50,0.7895796127897379,0.5720835769794806,0.9341155858163879,0.5018812593177234,2250,2534,1832,702,418,178,16,8.25,0,16,0.0,8.25,0,0.0,0,0.0,178,91.75,11.46,50.16,46.838,98.172,526.2,32.05,362.01,13.027,146.83,11.801,133.1,57.4,58.8,55.7,56.6,58.8,43.4,4.9,37.5,4886.0,4887,88
b1d10d08-da110fcb,CTD-0.70,0.8131755125208735,0.5924959391169206,0.9412474958433337,0.5098543277843317,2250,2543,1881,662,369,186,8,4.12,0,8,0.0,4.12,0,0.0,0,0.0,186,95.88,12.11,53.049,57.417,102.71,676.87,31.827,377.36,13.001,153.92,11.786,139.61,57.5,58.7,55.9,56.9,58.7,54.0,4.8,37.1,4887.0,4888,90
b1d10d08-da110fcb,CTD-0.90,0.8131755125208735,0.5924959391169206,0.9412474958433337,0.5098543277843317,2250,2543,1881,662,369,186,8,4.12,0,8,0.0,4.12,0,0.0,0,0.0,186,95.88,12.13,53.33,66.584,108.046,791.98,31.949,381.57,13.067,155.82,11.853,141.44,57.8,59.2,56.1,56.8,59.2,63.2,4.8,37.1,4889.0,4889,91
b1d10d08-ec660956,CTD-0.30,0.6513553474303342,0.46283326434359073,0.9301410708783573,0.4109175359590244,2117,1964,1432,532,685,152,50,24.75,0,50,0.0,24.75,0,0.0,0,0.0,152,75.25,10.75,41.229,75.501,102.094,791.8,29.867,313.57,12.681,132.81,11.439,119.88,57.7,58.6,55.8,56.3,58.6,71.2,5.0,33.9,4892.0,4897,80
b1d10d08-ec660956,CTD-0.50,0.6693827990428166,0.4785691746964343,0.9381678264539477,0.41490712539351804,2117,1956,1467,489,650,158,44,21.78,0,44,0.0,21.78,0,0.0,0,0.0,158,78.22,10.85,42.651,62.188,103.338,655.25,30.839,325.37,12.836,135.15,11.598,122.19,57.7,58.6,55.6,56.1,58.6,60.0,4.9,34.8,4890.0,4892,81
b1d10d08-ec660956,CTD-0.70,0.6986306514821147,0.5064176231146514,0.9493057824894768,0.4242865266708944,2117,1962,1522,440,595,169,33,16.34,0,33,0.0,16.34,0,0.0,0,0.0,169,83.66,11.44,45.38,54.193,105.924,604.4,31.248,350.75,12.908,144.57,11.649,130.57,57.7,58.8,56.0,56.4,58.7,49.6,5.0,35.5,4888.0,4889,86
b1d10d08-ec660956,CTD-0.90,0.6982106542813787,0.5092653650542063,0.950198565494882,0.4257279274352707,2117,1966,1518,448,599,169,33,16.34,0,33,0.0,16.34,0,0.0,0,0.0,169,83.66,11.41,45.174,57.524,101.43,641.26,31.286,350.31,12.931,144.47,11.66,130.35,57.8,58.6,56.1,56.5,58.6,51.7,4.9,35.5,4900.0,4902,86
b1d22449-117aa773,CTD-0.30,0.21933785246440646,0.13973774861040736,0.720913737881281,0.1753644165064303,1193,677,318,359,875,56,146,72.28,0,146,0.0,72.28,0,0.0,0,0.0,56,27.72,4.41,14.662,58.727,97.88,245.4,26.77,111.01,12.149,49.99,10.844,44.7,57.1,58.3,55.7,56.3,58.3,49.7,5.0,30.1,4901.0,4906,32
b1d22449-117aa773,CTD-0.50,0.18876135104475983,0.1178055895830239,0.6762142749246061,0.15719625067502635,1193,669,279,390,914,48,154,76.24,0,154,0.0,76.24,0,0.0,0,0.0,48,23.76,3.63,12.306,54.184,101.178,190.94,26.898,93.73,12.092,41.86,10.821,37.53,57.0,58.1,55.5,56.1,58.1,45.2,5.1,29.4,4903.0,4904,28
b1d22449-117aa773,CTD-0.70,0.23863162102317756,0.15165747247676087,0.7599316368094667,0.18346226481786324,1193,664,331,333,862,68,134,66.34,0,134,0.0,66.34,0,0.0,0,0.0,68,33.66,4.66,17.114,63.109,106.034,279.3,29.773,130.43,12.734,55.56,11.423,49.89,57.3,58.2,55.7,56.3,58.2,59.3,4.8,33.4,4904.0,4904,34
b1d22449-117aa773,CTD-0.90,0.296174976549757,0.19487985933445012,0.8229136322108523,0.2147729571928202,1193,696,390,306,803,82,120,59.41,0,120,0.0,59.41,0,0.0,0,0.0,82,40.59,5.44,20.624,66.735,101.28,343.46,31.193,163.03,12.987,67.52,11.677,60.8,57.7,58.9,55.9,56.4,58.9,65.0,4.8,35.5,4903.0,4908,40
b1d22449-15fb948f,CTD-0.30,0.04640039950970115,0.025899128016198075,0.5295093426924576,0.04434545454545456,500,110,31,79,469,95,88,48.09,0,88,0.0,48.09,0,0.0,0,0.0,95,51.91,5.88,25.03,69.118,103.592,384.4,32.567,182.36,13.206,73.77,11.982,66.97,57.9,59.2,56.1,56.5,59.2,66.8,4.8,36.9,4905.0,4908,44
b1d22449-15fb948f,CTD-0.50,0.04640039950970115,0.025899128016198075,0.5295093426924576,0.04434545454545456,500,110,31,79,469,95,88,48.09,0,88,0.0,48.09,0,0.0,0,0.0,95,51.91,5.59,24.659,70.632,103.658,370.45,34.276,182.64,13.647,72.59,12.317,65.57,58.3,59.3,56.2,56.6,59.3,68.3,4.6,40.0,4903.0,4903,42
b1d22449-15fb948f,CTD-0.70,0.11322539810429166,0.07346325036946297,0.7148217074148723,0.0913202614379085,500,153,65,88,435,109,74,40.44,0,74,0.0,40.44,0,0.0,0,0.0,109,59.56,6.34,28.496,73.966,95.654,445.91,34.805,211.46,13.768,83.51,12.435,75.47,58.6,59.6,56.7,57.0,59.6,72.7,4.6,41.1,4903.0,4911,48
b1d22449-15fb948f,CTD-0.90,0.15463747731837812,0.09952179940433545,0.8395236963914443,0.11220134228187917,500,149,82,67,418,125,58,31.69,0,58,0.0,31.69,0,0.0,0,0.0,125,68.31,7.15,32.712,70.947,101.854,487.41,35.547,244.47,13.884,95.32,12.609,86.61,59.0,59.9,56.8,57.2,59.9,74.4,4.6,42.0,4903.0,4904,54
b1d22ed6-f1cac061,CTD-0.30,0.7774822303768285,0.49508649919777803,0.8965251388613577,0.5316201299156603,4610,5878,3727,2151,883,194,9,4.43,0,9,0.0,4.43,0,0.0,0,0.0,194,95.57,16.2,68.605,58.265,100.524,936.75,26.557,425.51,11.941,191.18,10.737,171.95,57.7,58.8,56.0,56.6,58.8,49.0,5.2,30.9,4903.0,4906,123
b1d22ed6-f1cac061,CTD-0.50,0.7810878748245363,0.49750449032855587,0.8976995659114592,0.5335895389110379,4610,5886,3742,2144,868,195,8,3.94,0,8,0.0,3.94,0,0.0,0,0.0,195,96.06,15.86,67.917,59.556,102.914,932.78,26.781,419.52,11.969,187.31,10.755,168.38,56.6,57.7,54.8,55.5,57.7,49.7,5.1,29.9,4907.0,4909,122
b1d22ed6-f1cac061,CTD-0.70,0.7810878748245363,0.49750449032855587,0.8976995659114592,0.5335895389110379,4610,5886,3742,2144,868,195,8,3.94,0,8,0.0,3.94,0,0.0,0,0.0,195,96.06,14.71,63.263,60.183,104.522,866.54,28.509,414.06,12.282,177.96,11.073,160.56,56.5,57.4,54.6,55.1,57.4,52.3,5.0,32.0,4912.0,4916,112
b1d22ed6-f1cac061,CTD-0.90,0.7810878748245363,0.49750449032855587,0.8976995659114592,0.5335895389110379,4610,5886,3742,2144,868,195,8,3.94,0,8,0.0,3.94,0,0.0,0,0.0,195,96.06,14.53,62.709,52.993,103.402,754.5,28.736,410.65,12.332,175.84,11.11,158.53,56.3,57.2,54.4,55.0,57.3,47.0,5.0,32.3,4915.0,4919,111
b1d3907b-2278601b,CTD-0.30,0.1356573563062527,0.07333415948654641,0.6897779914686673,0.11058246828143022,867,328,149,179,718,47,155,76.73,0,155,0.0,76.73,0,0.0,0,0.0,47,23.27,4.1,12.599,58.258,93.938,220.22,24.408,94.94,11.51,44.28,10.366,40.0,55.5,56.6,53.9,54.7,56.6,56.7,5.1,23.6,4921.0,4925,30
b1d3907b-2278601b,CTD-0.50,0.16775336558116336,0.09856369999218564,0.7503078855873639,0.1281722773142871,867,343,172,171,695,69,133,65.84,0,133,0.0,65.84,0,0.0,0,0.0,69,34.16,4.76,17.177,61.892,101.762,278.76,29.703,134.32,12.653,56.96,11.361,51.18,56.0,57.1,54.4,55.1,57.1,57.3,4.8,32.9,4918.0,4919,35
b1d3907b-2278601b,CTD-0.70,0.16173979742147584,0.0963422525919155,0.7731476642917324,0.12089146854187598,867,310,163,147,704,67,135,66.83,0,135,0.0,66.83,0,0.0,0,0.0,67,33.17,4.61,16.573,59.274,100.176,252.17,30.04,130.68,12.773,55.27,11.448,49.6,56.4,58.0,54.8,55.5,58.0,55.0,4.9,33.9,4917.0,4917,33
b1d3907b-2278601b,CTD-0.90,0.20207733922542437,0.12580459799815716,0.8057340818684088,0.14796829919972604,867,357,198,159,669,82,120,59.41,0,120,0.0,59.41,0,0.0,0,0.0,82,40.59,5.37,20.154,63.294,96.504,327.43,31.645,164.64,13.066,67.59,11.775,60.98,56.8,58.2,55.1,55.6,58.2,58.7,4.9,35.6,4917.0,4917,40
b1d4b62c-60aab822,CTD-0.30,0.8405028453594797,0.6473855264987352,0.9626219350544308,0.5068810664485692,2214,2399,1891,508,323,193,10,4.93,0,10,0.0,4.93,0,0.0,0,0.0,193,95.07,12.48,52.342,70.098,99.318,857.84,32.319,396.66,13.096,160.45,11.928,146.21,57.3,58.4,55.4,56.4,58.4,66.3,4.7,38.2,4916.0,4920,93
b1d4b62c-60aab822,CTD-0.50,0.8405473817530578,0.6489775476730038,0.9630884990213343,0.5070513820234116,2214,2398,1890,508,324,194,9,4.43,0,9,0.0,4.43,0,0.0,0,0.0,194,95.57,12.09,51.25,74.55,106.12,887.43,33.168,394.08,13.359,158.44,12.07,143.24,57.7,58.8,55.9,56.6,58.9,72.5,4.8,38.7,4912.0,4912,93
b1d4b62c-60aab822,CTD-0.70,0.8411457008704905,0.650343783327005,0.9632539149219403,0.5073837600957641,2214,2399,1891,508,323,195,8,3.94,0,8,0.0,3.94,0,0.0,0,0.0,195,96.06,12.07,51.225,74.003,102.932,876.36,33.44,397.8,13.367,158.73,12.127,144.09,58.0,59.0,56.1,56.8,59.0,73.7,4.8,39.2,4913.0,4917,93
b1d4b62c-60aab822,CTD-0.90,0.8411457008704905,0.650343783327005,0.9632539149219403,0.5073837600957641,2214,2399,1891,508,323,195,8,3.94,0,8,0.0,3.94,0,0.0,0,0.0,195,96.06,12.39,52.566,61.729,105.806,748.06,32.828,401.04,13.24,161.37,11.994,146.3,58.0,59.5,56.0,56.6,59.5,57.7,4.8,38.4,4920.0,4922,95
b1d59b1f-a38aec79,CTD-0.30,0.26503255604894294,0.18418203134961803,0.6670052287437271,0.22555226476102502,298,247,94,153,204,38,130,77.38,0,130,0.0,77.38,0,0.0,0,0.0,38,22.62,3.35,12.064,48.263,96.012,150.07,22.311,67.72,11.096,33.63,9.908,30.09,56.7,58.0,55.1,55.7,58.0,34.8,5.5,25.2,4926.0,4932,24
b1d59b1f-a38aec79,CTD-0.50,0.28133002298518195,0.18571515188650572,0.6931984463347515,0.23771379086382338,298,248,95,153,203,45,123,73.21,0,123,0.0,73.21,0,0.0,0,0.0,45,26.79,3.23,13.328,73.614,103.332,212.72,27.555,80.2,12.367,35.97,10.997,32.01,57.2,58.1,55.4,56.1,58.1,67.6,4.8,30.0,4926.0,4929,23
b1d59b1f-a38aec79,CTD-0.70,0.3249621457572681,0.2099604390998006,0.7402411068993253,0.2643118799967914,298,251,107,144,191,54,114,67.86,0,114,0.0,67.86,0,0.0,0,0.0,54,32.14,3.64,15.72,59.986,98.268,206.23,29.59,101.61,12.697,43.53,11.363,38.99,57.3,58.6,55.5,56.1,58.6,56.3,4.8,32.7,4929.0,4929,28
b1d59b1f-a38aec79,CTD-0.90,0.3405588930904161,0.22716570959167842,0.7579936338024061,0.2721329447311426,298,251,110,141,188,55,113,67.26,0,113,0.0,67.26,0,0.0,0,0.0,55,32.74,3.73,16.083,65.394,100.54,233.11,29.473,103.5,12.685,44.46,11.372,39.88,57.3,58.2,55.6,56.3,58.2,61.3,4.8,33.0,4928.0,4931,27
