sequence,system,ap_50,ap_50_95,avg_precision,avg_recall,total_gt,total_preds,total_tp,total_fp,total_fn,infer_count,skip_count,skip_rate_pct,erd_empty_count,predict_count,erd_empty_rate_pct,predict_rate_pct,erd_infer_count,erd_infer_rate_pct,augmented_infer_count,augmented_infer_rate_pct,pure_infer_count,pure_infer_rate_pct,wall_duration_s,avg_frame_time_ms,avg_power_w,max_power_w,energy_j,avg_power_gpu_w,energy_gpu_j,avg_power_cpu_w,energy_cpu_j,avg_power_io_w,energy_io_j,avg_gpu_temp_c,max_gpu_temp_c,avg_cpu_temp_c,max_cpu_temp_c,max_tj_temp_c,avg_gpu_util_pct,avg_cpu_util_pct,avg_emc_util_pct,avg_ram_used_mb,max_ram_used_mb,n_tegrastats_samples
b20ff95c-b9444127,Vanilla,0.5483928689616575,0.3224007263135907,0.9739958795329513,0.3012847663419455,787,495,441,54,346,102,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,102,100.0,6.09,49.705,73.363,104.068,432.05,33.974,200.41,13.607,80.05,12.459,73.35,57.9,59.0,55.9,56.7,59.0,75.3,4.5,38.3,5969.0,5969,47
b20ff95c-b9444127,Adaptive,0.5720912952842826,0.31941503684176425,0.9438419221485207,0.3348873263319232,787,577,471,106,316,87,15,14.71,0,15,0.0,14.71,1,0.98,51,50.0,35,34.31,5.59,44.582,53.193,104.156,285.12,32.47,174.12,13.321,71.19,12.155,65.03,57.7,58.6,55.8,56.3,58.6,49.9,4.8,37.9,5978.0,5978,43
b2102d00-5eb86b71,Vanilla,0.6198496628212722,0.4730539209735862,0.9863810394269101,0.32767725633748956,2413,1617,1514,103,899,202,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,202,100.0,11.74,49.929,74.37,107.218,853.76,35.515,409.53,13.903,160.1,12.782,147.26,58.2,59.5,56.2,56.9,59.5,74.2,4.5,42.2,5978.0,5979,92
b2102d00-5eb86b71,Adaptive,0.6739365354039359,0.47405800398055514,0.9706759373578094,0.37889399623288134,2413,1921,1663,258,750,185,17,8.42,2,15,0.99,7.43,1,0.5,145,71.78,39,19.31,11.66,49.298,75.192,100.924,860.56,32.891,377.2,13.382,153.04,12.282,140.55,57.8,58.9,56.0,56.7,59.0,75.6,4.9,38.2,5984.0,5985,89
b2102d00-a8c09be1,Vanilla,0.6251946543860031,0.49555768429913344,0.9963106099859697,0.3190665316780861,1943,1247,1219,28,724,202,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,202,100.0,11.52,49.457,76.828,106.852,870.36,35.93,407.0,14.004,158.33,12.858,145.47,58.2,59.3,56.2,57.0,59.3,75.1,4.5,42.0,5985.0,5985,88
b2102d00-a8c09be1,Adaptive,0.6604572605164092,0.4719301402285166,0.9846780779394029,0.36036898510829335,1943,1437,1298,139,645,173,29,14.36,0,29,0.0,14.36,1,0.5,118,58.42,54,26.73,10.7,44.926,63.799,103.268,668.97,33.407,350.13,13.526,141.52,12.396,129.77,57.9,59.0,56.3,56.9,59.0,61.7,4.7,39.5,5988.0,5989,83
b2131b7b-e58faab7,Vanilla,0.501879258487886,0.3269990157232031,0.9783328255380813,0.27095810082285066,970,545,496,49,474,202,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,202,100.0,11.52,48.54,72.448,102.822,814.78,36.174,408.58,14.047,158.42,12.935,145.94,58.5,60.0,56.6,57.2,60.0,73.8,4.5,42.7,5990.0,5990,91
b2131b7b-e58faab7,Adaptive,0.4828363632033227,0.2847991357075436,0.9480181932600726,0.2793078055964654,970,588,489,99,481,129,73,36.14,33,40,16.34,19.8,1,0.5,51,25.25,77,38.12,9.6,39.8,63.149,101.844,589.89,29.75,280.81,13.3,124.2,11.764,110.25,57.7,59.2,56.4,57.0,59.2,55.5,9.1,37.4,5990.0,5992,72
b213e4eb-09c01a17,Vanilla,0.6349309077564678,0.5004495045481188,0.9860123593031389,0.33025165573961934,1885,1272,1213,59,672,202,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,202,100.0,12.28,50.414,70.981,102.218,850.96,34.119,410.21,13.618,163.49,12.489,149.99,57.8,59.0,55.9,56.4,59.0,70.8,4.6,39.3,5982.0,5982,95
b213e4eb-09c01a17,Adaptive,0.6914588541788542,0.5134182041046877,0.9769915826005582,0.3746277871828066,1885,1465,1330,135,555,174,28,13.86,0,28,0.0,13.86,1,0.5,114,56.44,59,29.21,11.23,45.08,68.035,99.948,747.95,32.656,361.13,13.292,146.74,12.175,134.47,57.8,58.8,55.8,56.3,58.8,65.1,4.8,37.8,5982.0,5983,88
