sequence,system,ap_50,ap_50_95,avg_precision,avg_recall,total_gt,total_preds,total_tp,total_fp,total_fn,infer_count,skip_count,skip_rate_pct,erd_empty_count,predict_count,erd_empty_rate_pct,predict_rate_pct,erd_infer_count,erd_infer_rate_pct,augmented_infer_count,augmented_infer_rate_pct,pure_infer_count,pure_infer_rate_pct,wall_duration_s,avg_frame_time_ms,avg_power_w,max_power_w,energy_j,avg_power_gpu_w,energy_gpu_j,avg_power_cpu_w,energy_cpu_j,avg_power_io_w,energy_io_j,avg_gpu_temp_c,max_gpu_temp_c,avg_cpu_temp_c,max_cpu_temp_c,max_tj_temp_c,avg_gpu_util_pct,avg_cpu_util_pct,avg_emc_util_pct,avg_ram_used_mb,max_ram_used_mb,n_tegrastats_samples
b1d0091f-75824d0d,Adaptive,0.7012609685077689,0.4975547654220291,0.9678137775805352,0.39107972840921795,1641,1352,1182,170,459,71,131,64.85,0,131,0.0,64.85,1,0.5,30,14.85,40,19.8,5.71,19.704,59.694,97.312,323.66,26.304,144.5,11.888,65.09,10.665,58.46,55.7,56.5,54.1,54.7,56.5,56.8,5.1,29.0,4628.0,4632,43
b1d0091f-f2c2d2ae,Adaptive,0.583109663332406,0.4158032623460336,0.9453658031380622,0.3404938220042946,2451,1817,1495,322,956,94,108,53.47,0,108,0.0,53.47,1,0.5,69,34.16,24,11.88,7.58,26.93,57.544,98.024,418.32,26.498,195.79,11.942,87.94,10.719,79.0,55.8,56.6,54.2,54.9,56.6,52.1,5.2,30.2,4619.0,4628,57
b1d0a191-03dcecc2,Adaptive,0.5527961372854727,0.3436779268979274,0.8899528096402162,0.360313792592393,3220,2766,1930,836,1290,98,104,51.49,0,104,0.0,51.49,1,0.5,81,40.1,16,7.92,8.11,30.318,59.082,97.452,457.97,25.956,203.81,11.746,91.77,10.619,83.07,55.7,57.0,54.0,55.0,57.0,53.3,5.1,29.4,4623.0,4625,60
b1d0a191-06deb55d,Adaptive,0.5317443519637508,0.3203692710520947,0.8550077850460106,0.36341782931106703,2441,2225,1451,774,990,90,112,55.45,0,112,0.0,55.45,1,0.5,65,32.18,24,11.88,7.43,26.802,53.909,102.286,382.29,26.011,186.17,11.78,84.03,10.576,75.52,55.6,56.6,53.9,54.7,56.6,49.7,5.0,28.9,4630.0,4635,55
b1d0a191-28f0e779,Adaptive,0.55849757780985,0.35239666546707726,0.8830212930761467,0.37470712749635426,1615,1467,972,495,643,85,105,55.26,2,103,1.05,54.21,1,0.53,58,30.53,26,13.68,6.59,25.447,61.401,105.058,388.46,27.346,174.96,12.152,77.37,10.854,69.22,55.8,56.9,54.0,55.0,56.9,59.9,5.3,29.9,4642.0,4644,50
b1d0a191-2ed2269e,Adaptive,0.6075384014483902,0.37456703794647106,0.8928405803893669,0.39441436039239613,3126,2932,2052,880,1074,104,99,48.77,0,99,0.0,48.77,1,0.49,91,44.83,12,5.91,8.3,30.623,56.332,105.82,449.33,26.885,217.35,11.969,96.52,10.75,86.77,55.9,56.8,54.1,54.7,56.8,47.7,5.1,30.3,4648.0,4653,64
b1d0a191-5490450b,Adaptive,0.5759042726243597,0.3704734345196404,0.8751026956598301,0.37135724400349146,1778,1607,1136,471,642,89,115,56.37,0,115,0.0,56.37,1,0.49,59,28.92,29,14.22,7.08,24.736,60.114,97.684,405.18,26.762,182.49,11.902,80.76,10.755,73.09,55.8,56.7,53.9,54.6,56.7,55.7,5.0,29.3,4658.0,4666,54
b1d0a191-65deaeef,Adaptive,0.6562648786947914,0.4159503391311353,0.8871397375655999,0.4147935700788835,3276,3207,2376,831,900,102,100,49.5,0,100,0.0,49.5,1,0.5,87,43.07,14,6.93,8.66,32.144,55.016,101.91,465.11,25.753,217.5,11.68,98.44,10.555,89.03,55.7,56.6,53.9,54.3,56.6,46.0,5.1,28.8,4671.0,4676,67
b1d0a191-de8948f6,Adaptive,0.6364684236646176,0.4370685422998812,0.9354462204553423,0.3864487262130644,2478,2126,1653,473,825,94,108,53.47,0,108,0.0,53.47,1,0.5,69,34.16,24,11.88,7.63,27.462,62.163,98.036,451.14,26.444,193.85,11.927,87.14,10.73,78.5,55.7,56.6,53.7,54.4,56.6,57.2,5.1,28.6,4684.0,4689,58
b1d10d08-5b108225,Adaptive,0.4583602312187818,0.29992955208604366,0.9145082204843008,0.2846757392181285,2123,1383,1040,343,1083,76,126,62.38,0,126,0.0,62.38,1,0.5,40,19.8,35,17.33,5.91,20.973,64.463,98.392,370.05,27.196,156.12,12.058,68.96,10.855,62.15,55.8,56.6,53.9,54.5,56.6,61.1,5.0,29.8,4685.0,4689,46
b1d10d08-743fd86c,Adaptive,0.2341734536227622,0.15140804525749643,0.8644050805539771,0.15888500048605034,1016,405,260,145,756,58,144,71.29,10,134,4.95,66.34,5,2.48,11,5.45,42,20.79,5.14,18.822,57.61,97.332,282.98,24.512,120.77,11.974,58.73,10.427,51.21,55.6,57.0,54.0,55.5,57.0,50.6,8.8,28.1,4685.0,4689,39
b1d10d08-c35503b8,Adaptive,0.5646086460599142,0.3572426209486714,0.8813884442608643,0.3766021011887128,3127,2853,1916,937,1211,107,95,47.03,0,95,0.0,47.03,1,0.5,97,48.02,9,4.46,8.39,32.089,59.295,98.578,481.34,27.216,223.07,12.027,98.18,10.867,88.81,55.9,56.8,54.2,54.9,56.8,49.9,5.1,30.6,4683.0,4687,63
b1d10d08-da110fcb,Adaptive,0.5801152217389982,0.3712489641256799,0.8571563735999767,0.39761195211239736,2250,2246,1449,797,801,93,101,52.06,0,101,0.0,52.06,1,0.52,77,39.69,15,7.73,7.4,28.645,59.675,105.266,427.09,26.754,191.76,11.942,85.29,10.747,76.85,55.8,56.9,54.0,54.4,56.9,54.9,5.1,29.4,4690.0,4696,57
b1d10d08-ec660956,Adaptive,0.5427707364524776,0.3434821363958761,0.8889809816536021,0.35520379035172145,2117,1787,1249,538,868,89,113,55.94,0,113,0.0,55.94,1,0.5,66,32.67,22,10.89,7.17,24.827,59.875,97.564,415.01,26.313,182.98,11.889,82.24,10.696,74.13,55.8,56.6,54.2,55.1,56.6,54.9,5.1,29.3,4703.0,4707,53
b1d22449-117aa773,Adaptive,0.319270433332896,0.19239474111058918,0.8445475245838897,0.21806615552240646,1193,667,430,237,763,72,130,64.36,0,130,0.0,64.36,1,0.5,32,15.84,39,19.31,5.25,18.817,50.348,100.964,254.74,28.36,144.04,12.327,62.35,11.086,56.16,56.0,57.1,54.2,55.1,57.1,48.3,4.8,31.0,4704.0,4707,39
b1d22449-15fb948f,Adaptive,0.07061470255342518,0.03658511977528067,0.7285939259582187,0.05706976744186046,500,86,45,41,455,26,157,85.79,114,43,62.3,23.5,5,2.73,8,4.37,13,7.1,7.52,37.168,37.388,86.42,274.79,11.012,81.18,11.746,85.91,8.181,59.91,53.8,55.8,54.2,55.5,55.8,17.6,24.6,16.6,4704.0,4709,57
b1d22ed6-f1cac061,Adaptive,0.5970978798659217,0.3512019870128133,0.8465494597116194,0.41968454499505087,4610,4944,3065,1879,1545,114,89,43.84,0,89,0.0,43.84,1,0.49,108,53.2,5,2.46,11.14,44.614,52.273,98.508,572.01,22.989,251.5,11.155,121.71,9.979,108.98,54.8,55.8,53.5,54.9,55.8,43.3,5.2,25.3,4703.0,4706,82
b1d3907b-2278601b,Adaptive,0.23194995760728693,0.12590324735885983,0.8231785390160296,0.15934042462300824,867,351,239,112,628,58,144,71.29,0,144,0.0,71.29,6,2.97,9,4.46,43,21.29,4.88,17.051,56.87,98.91,262.59,24.963,117.19,11.688,54.24,10.411,48.47,54.6,55.5,53.0,53.7,55.5,50.8,6.3,25.5,4706.0,4711,36
b1d4b62c-60aab822,Adaptive,0.684400551125727,0.4583465909141373,0.9134742951526893,0.4315802485590126,2214,2196,1613,583,601,101,102,50.25,0,102,0.0,50.25,1,0.49,85,41.87,15,7.39,7.66,29.149,62.001,99.692,464.3,28.051,208.52,12.212,90.54,10.954,81.27,55.5,56.7,53.5,54.1,56.6,58.9,5.0,31.7,4718.0,4729,57
b1d59b1f-a38aec79,Adaptive,0.3600788026344598,0.2357127171217354,0.7774383771814906,0.2762260157620652,298,241,122,119,176,45,123,73.21,11,112,6.55,66.67,2,1.19,6,3.57,37,22.02,4.14,17.321,52.62,100.348,204.07,22.68,88.59,11.674,45.48,9.96,38.84,54.9,56.0,53.5,55.0,56.0,44.5,8.6,25.2,4729.0,4731,31
b1d7b3ac-0bdb47dc,Adaptive,0.47401142658608925,0.2852924131939917,0.8308915686468699,0.33665798826349286,1480,1308,793,515,687,81,121,59.9,0,121,0.0,59.9,1,0.5,49,24.26,31,15.35,6.0,21.881,66.803,106.538,381.83,28.284,161.88,12.317,70.3,11.038,63.06,55.7,56.6,53.8,54.4,56.6,59.7,5.0,32.2,4733.0,4737,45
b1d7b3ac-36f2d3b7,Adaptive,0.4678772339554226,0.26719948826732065,0.8197667169766897,0.3428743342045191,724,668,380,288,344,54,122,69.32,12,110,6.82,62.5,2,1.14,19,10.8,33,18.75,4.99,20.467,56.684,103.028,269.25,23.189,110.16,11.789,55.98,10.108,48.0,55.2,56.2,53.7,54.3,56.2,49.9,8.0,28.0,4719.0,4721,37
b1d7b3ac-5744370e,Adaptive,0.25481338221750827,0.1653339552652603,0.6862242068852836,0.2163262091057081,556,411,177,234,379,57,141,71.21,12,129,6.06,65.15,2,1.01,15,7.58,40,20.2,4.97,18.015,62.512,93.364,299.02,25.623,123.14,12.012,57.14,10.591,50.54,55.5,56.6,53.8,54.4,56.6,57.6,8.0,28.8,4721.0,4721,37
b1d7b3ac-995f9d8a,Adaptive,0.4540968480693488,0.26245977869839127,0.8117198908776091,0.3324174602407309,755,685,389,296,366,69,120,63.49,0,120,0.0,63.49,1,0.53,37,19.58,31,16.4,5.39,19.508,57.353,96.7,299.6,26.785,138.45,11.98,61.69,10.751,55.42,55.6,56.5,53.8,54.2,56.5,54.2,5.0,29.6,4724.0,4725,40
b1d7b3ac-9e14f05f,Adaptive,0.551282005591168,0.35231344982998236,0.8509158345643687,0.3752327735303944,1312,1241,815,426,497,81,121,59.9,0,121,0.0,59.9,1,0.5,49,24.26,31,15.35,6.07,22.091,63.514,99.136,363.94,27.971,162.44,12.212,70.7,11.001,63.74,55.9,56.6,54.0,54.9,56.6,59.3,5.1,31.4,4726.0,4737,46
b1d7b3ac-afa57f22,Adaptive,0.5001301194330876,0.3000546349800829,0.8794665137355883,0.329922600619195,400,323,217,106,183,54,116,68.24,8,108,4.71,63.53,9,5.29,12,7.06,33,19.41,4.73,21.177,62.144,102.766,273.03,24.765,110.75,12.05,53.46,10.493,46.68,55.7,56.8,54.3,55.0,56.6,55.1,9.6,28.3,4732.0,4738,36
b1d968b9-563405f4,Adaptive,0.6872230303168725,0.4887703366508764,0.8771325517166598,0.4320522797509741,2656,2690,2059,631,597,89,114,56.16,0,114,0.0,56.16,1,0.49,65,32.02,23,11.33,7.35,26.555,58.143,102.432,412.8,26.048,185.49,11.824,83.96,10.568,75.1,55.7,56.4,54.2,54.8,56.4,49.0,5.1,29.2,4740.0,4744,57
b1d968b9-ce42734f,Adaptive,0.6344702571249944,0.4257630603237426,0.8617529969465637,0.42536015734756955,3559,3750,2523,1227,1036,97,106,52.22,0,106,0.0,52.22,1,0.49,83,40.89,13,6.4,8.6,32.497,59.535,100.102,497.99,24.694,206.7,11.5,95.97,10.281,85.88,55.4,56.4,54.0,54.5,56.4,54.2,5.2,27.3,4745.0,4748,66
b1d971b4-ac67ca0d,Adaptive,0.6340047765241693,0.4058752808412063,0.8839751057741313,0.4247044850527193,2503,2576,1708,868,795,101,98,49.25,0,98,0.0,49.25,1,0.5,85,42.71,15,7.54,8.34,31.456,57.459,98.742,460.73,25.976,211.45,11.752,95.27,10.565,85.75,55.3,56.4,53.8,54.5,56.4,51.2,5.1,28.5,4754.0,4758,63
b1d9e136-6c94ea3f,Adaptive,0.6408649909656311,0.434858337231092,0.9292075894504602,0.393027006573302,2342,2065,1580,485,762,96,106,52.48,0,106,0.0,52.48,1,0.5,76,37.62,19,9.41,7.43,27.094,58.919,98.27,417.87,27.465,197.5,12.077,86.55,10.855,77.87,55.6,56.8,53.9,54.9,56.8,56.0,5.0,30.5,4766.0,4769,56
b1d9e136-9ab25cb3,Adaptive,0.6211886984769048,0.396362888022433,0.8623592835785645,0.41798983047525196,2942,3052,2034,1018,908,107,95,47.03,0,95,0.0,47.03,1,0.5,97,48.02,9,4.46,8.61,32.414,55.551,102.096,462.7,26.645,223.34,11.895,99.27,10.72,89.58,55.6,56.5,54.0,54.8,56.5,50.1,5.1,29.8,4773.0,4780,64
b1dac7f7-6b2e0382,Adaptive,0.560051363594066,0.34613007561845516,0.8662840482009343,0.37835499776647125,3637,3397,2251,1146,1386,106,96,47.52,0,96,0.0,47.52,1,0.5,98,48.51,7,3.47,8.68,33.244,59.211,99.43,498.35,26.247,221.3,11.834,99.45,10.593,89.12,55.6,56.6,53.9,54.6,56.6,52.2,5.1,28.9,4783.0,4789,65
b1db7e22-cfa74dc3,Adaptive,0.2693754342336423,0.16355560943729514,0.8861709051760396,0.17501648688115315,1420,598,416,182,1004,67,136,67.0,1,135,0.49,66.5,2,0.99,25,12.32,40,19.7,5.18,18.309,61.573,97.048,305.04,26.703,133.3,11.99,59.69,10.723,53.45,55.5,56.4,53.8,54.5,56.4,61.5,5.3,28.1,4789.0,4797,40
b1dce572-c6a8cb5e,Adaptive,0.5945676418423244,0.3937782669766535,0.9055136094466086,0.37078200388720634,2542,2190,1630,560,912,94,108,53.47,0,108,0.0,53.47,1,0.5,70,34.65,23,11.39,7.3,26.215,53.518,101.178,375.17,27.31,194.86,12.049,85.7,10.818,77.02,55.8,56.8,54.0,54.7,56.8,48.6,5.0,31.1,4806.0,4808,56
b1dd58c1-8b546ba7,Adaptive,0.5781629373932688,0.38673271406466503,0.8913992700889325,0.3787824316189058,2456,2213,1534,679,922,97,100,50.76,0,100,0.0,50.76,1,0.51,82,41.62,14,7.11,7.6,28.734,60.182,98.052,437.72,27.068,197.66,11.955,87.1,10.786,78.67,55.8,56.9,54.1,54.9,56.9,52.7,5.1,30.0,4815.0,4817,57
b1df722f-57d21f3f,Adaptive,0.4894260953651318,0.30693805071915314,0.8053122307821651,0.3575318738109436,1935,1911,1085,826,850,89,113,55.94,0,113,0.0,55.94,1,0.5,65,32.18,23,11.39,6.69,25.038,65.338,101.314,420.37,28.096,181.16,12.223,78.58,11.031,71.0,56.0,56.9,54.2,54.9,56.8,62.5,5.1,31.4,4823.0,4829,51
b1df722f-5bcc3db7,Adaptive,0.3059999099698618,0.16925893070016315,0.6059934649705866,0.28865385218248946,1365,1519,604,915,761,88,114,56.44,0,114,0.0,56.44,1,0.5,66,32.67,21,10.4,6.62,24.2,60.253,100.814,383.95,27.95,180.12,12.2,78.29,11.004,70.71,56.1,57.0,54.1,54.8,57.0,56.4,4.9,31.3,4842.0,4852,51
b1e0c01d-dd9e6e2f,Adaptive,0.5607975629190077,0.3474079642120567,0.870121837981648,0.3753364423717522,2054,1900,1267,633,787,97,105,51.98,0,105,0.0,51.98,1,0.5,80,39.6,16,7.92,7.67,27.831,59.957,103.752,440.38,26.976,199.77,12.015,88.7,10.812,79.89,56.1,56.8,54.2,54.8,56.8,53.9,5.1,30.7,4847.0,4856,58
b1e1a7b8-0aec80e8,Adaptive,0.5071587728347637,0.3178686979508727,0.8954893729073198,0.3197959533374494,1982,1484,1098,386,884,83,120,59.11,0,120,0.0,59.11,1,0.49,52,25.62,30,14.78,6.58,22.465,55.436,99.708,349.68,26.755,169.32,11.97,75.4,10.72,67.62,55.9,57.1,54.1,54.6,57.1,48.0,5.1,29.7,4850.0,4854,50
b1e1a7b8-65ec7612,Adaptive,0.5019181137430571,0.305042301130224,0.8635068131781937,0.3333914370519713,1860,1536,1042,494,818,87,115,56.93,0,115,0.0,56.93,1,0.5,62,30.69,24,11.88,6.68,23.446,64.444,97.392,411.58,27.625,178.27,12.092,77.83,10.897,70.2,56.1,57.1,54.2,54.7,57.1,59.8,5.0,30.6,4850.0,4851,51
b1e1a7b8-a7426a97,Adaptive,0.4954216308995495,0.32439456004290107,0.891789978747974,0.32538338418179474,1838,1427,980,447,858,89,114,56.16,0,114,0.0,56.16,1,0.49,62,30.54,26,12.81,6.61,24.005,65.162,103.324,410.5,28.152,179.26,12.262,77.79,11.062,70.26,56.2,57.2,54.3,54.9,57.2,60.3,5.0,31.5,4835.0,4838,51
b1e1a7b8-b397c445,Adaptive,0.4348830897983639,0.26428146579366324,0.873151167140554,0.29566468316626215,1561,1136,737,399,824,89,113,55.94,0,113,0.0,55.94,1,0.5,62,30.69,26,12.87,6.55,23.737,69.588,103.254,438.55,28.638,180.61,12.388,77.85,11.166,70.24,56.4,57.9,54.5,55.0,57.9,65.0,5.0,32.2,4828.0,4831,50
b1e2346e-c5f98707,Adaptive,0.06528986665701726,0.04460621499884499,0.5570700353358725,0.06820234869015357,369,108,35,73,334,17,123,87.86,85,38,60.71,27.14,2,1.43,6,4.29,9,6.43,5.4,34.076,36.956,85.898,188.5,8.281,41.39,11.698,60.26,7.78,39.86,53.9,55.5,54.2,56.0,56.9,17.4,25.4,12.1,4820.0,4825,40
b1e3e9f5-92377424,Adaptive,0.6964497348063066,0.47830741058547666,0.9137477098993244,0.42313677426081947,3358,3233,2521,712,837,90,113,55.67,0,113,0.0,55.67,1,0.49,66,32.51,23,11.33,7.64,28.044,56.731,99.864,416.43,25.889,190.0,11.72,85.86,10.55,77.34,55.5,56.3,53.8,54.8,56.2,48.6,5.1,28.9,4816.0,4823,57
b1e62c91-eca210a9,Adaptive,0.47228325470158505,0.2870371224213527,0.8865726458698514,0.30804783733595187,1571,1161,807,354,764,70,111,61.33,10,101,5.52,55.8,2,1.1,46,25.41,22,12.15,5.67,24.264,54.95,107.098,295.62,26.249,142.12,12.153,65.28,10.727,57.76,55.4,56.5,53.9,55.5,56.5,47.9,7.5,28.6,4822.0,4826,42
b1e6efc0-2552cc5d,Adaptive,0.4210900763873956,0.25212391254079763,0.8411704664120123,0.29622469371795984,884,677,416,261,468,75,128,63.05,0,128,0.0,63.05,1,0.49,38,18.72,36,17.73,5.6,19.253,63.195,101.25,345.73,28.056,151.99,12.32,66.51,11.004,59.47,55.9,56.7,54.0,54.6,56.7,61.5,5.1,30.7,4828.0,4829,43
b1e88fd2-c1e4fd2b,Adaptive,0.5049385230306471,0.3171114310541147,0.9683006132242286,0.2824913905867503,1241,738,643,95,598,57,136,70.47,59,77,30.57,39.9,9,4.66,27,13.99,21,10.88,7.34,31.551,45.092,99.426,318.27,17.548,123.42,11.97,84.17,9.137,64.22,54.5,56.4,54.0,55.6,56.4,31.6,16.3,20.4,4825.0,4831,55
b1e8ad72-c3c79240,Adaptive,0.6103249172275904,0.4078353522875515,0.9512007619189531,0.3633219691442368,979,770,618,152,361,82,121,59.61,0,121,0.0,59.61,1,0.49,48,23.65,33,16.26,5.95,21.108,66.914,96.794,382.2,28.8,165.47,12.44,71.32,11.209,64.33,55.9,57.0,53.9,54.5,57.0,64.5,5.0,32.4,4837.0,4839,45
b1e9ee0e-67e26f2e,Adaptive,0.5936885884600966,0.3709774480689263,0.8814915144057367,0.3698813123922869,4556,4050,3007,1043,1549,96,107,52.71,0,107,0.0,52.71,1,0.49,77,37.93,18,8.87,8.67,33.509,54.399,106.044,453.24,24.283,205.28,11.403,96.12,10.253,86.46,55.5,56.5,53.9,55.0,56.5,45.0,5.2,28.2,4840.0,4842,65
b1ea0ae4-4f770228,Adaptive,0.6293986433803883,0.4351013746983523,0.9007606615728199,0.4056165186798459,1598,1524,1078,446,520,84,116,58.0,0,116,0.0,58.0,1,0.5,52,26.0,31,15.5,6.55,24.148,64.013,99.134,401.38,27.038,171.87,12.073,76.35,10.804,68.44,55.5,56.6,53.9,54.6,56.6,61.8,5.0,28.9,4839.0,4845,50
b1eb9133-5cc75c18,Adaptive,0.08897918343683178,0.048486790051157545,0.6176760363739981,0.08282146404751768,567,174,73,101,494,19,102,84.3,68,34,56.2,28.1,2,1.65,7,5.79,10,8.26,4.65,33.332,38.631,91.906,169.28,10.864,47.79,11.709,52.13,8.024,35.61,53.6,55.4,53.6,54.5,55.4,20.0,23.0,16.5,4838.0,4841,35
b1ebfc3c-740ec84a,Adaptive,0.48215372349278535,0.28887437043686226,0.9381336734855569,0.2931188928966755,2272,1476,1143,333,1129,90,113,55.67,0,113,0.0,55.67,1,0.49,59,29.06,30,14.78,6.79,24.735,62.512,101.66,410.71,28.003,185.0,12.215,80.48,10.951,72.21,55.4,56.3,53.4,54.0,56.3,57.2,5.0,30.8,4833.0,4838,51
b1ebfc3c-cc9c2bb8,Adaptive,0.47373630387515536,0.2902951656361113,0.8817268290917563,0.3089154825704312,1849,1375,961,414,888,88,114,56.44,0,114,0.0,56.44,1,0.5,61,30.2,26,12.87,6.58,24.146,61.904,102.418,392.4,28.089,178.11,12.215,77.16,10.984,69.46,55.7,56.6,53.9,54.6,56.6,55.7,5.0,31.2,4841.0,4846,50
b1ee702d-0ae1fc10,Adaptive,0.39158830448616117,0.2285826069504008,0.8516811389646233,0.2717282302329031,1400,963,610,353,790,89,114,56.16,0,114,0.0,56.16,1,0.49,59,29.06,29,14.29,6.41,23.164,60.264,101.226,371.26,28.946,178.13,12.44,76.36,11.165,68.59,56.0,56.9,54.1,55.0,56.9,56.8,4.9,32.6,4838.0,4843,49
b1ee702d-4a193906,Adaptive,0.1592953920337873,0.08442174336894731,0.8211427069677083,0.1116227394163584,1622,480,299,181,1323,56,147,72.41,55,92,27.09,45.32,4,1.97,27,13.3,25,12.32,6.68,27.24,48.497,100.692,311.76,20.292,130.33,12.163,77.79,9.706,62.15,55.2,57.2,54.8,56.0,57.2,35.3,16.2,26.9,4830.0,4836,51
b1f022d3-45162c67,Adaptive,0.5712666856606947,0.38464685609969973,0.9344176689959102,0.34296303871012174,1373,1047,825,222,548,78,124,61.39,0,124,0.0,61.39,1,0.5,42,20.79,35,17.33,6.24,21.399,56.885,99.144,338.92,26.788,160.03,11.927,70.97,10.716,63.86,55.5,57.0,53.9,54.7,57.0,53.0,4.9,28.3,4837.0,4839,47
b1f0efd9-37a14dda,Adaptive,0.5488454646191081,0.35867773808352454,0.8746691327768334,0.35785166618128655,1667,1446,1015,431,652,73,130,64.04,0,130,0.0,64.04,1,0.49,38,18.72,34,16.75,5.93,20.173,58.966,103.076,335.27,26.373,148.76,11.825,66.51,10.653,60.0,55.6,56.6,53.9,54.8,56.6,53.0,5.1,29.8,4839.0,4840,45
b1f0efd9-e900c6e5,Adaptive,0.46464759781923515,0.29873317753183926,0.817164188692496,0.33810848157282536,2006,1824,1060,764,946,94,108,53.47,0,108,0.0,53.47,1,0.5,69,34.16,24,11.88,7.26,26.388,61.045,99.416,423.2,27.36,191.77,12.077,84.36,10.831,75.74,55.8,56.8,54.1,54.8,56.8,56.7,5.1,30.9,4840.0,4841,56
