sequence,system,ap_50,ap_50_95,avg_precision,avg_recall,total_gt,total_preds,total_tp,total_fp,total_fn,infer_count,skip_count,skip_rate_pct,erd_empty_count,predict_count,erd_empty_rate_pct,predict_rate_pct,erd_infer_count,erd_infer_rate_pct,augmented_infer_count,augmented_infer_rate_pct,pure_infer_count,pure_infer_rate_pct,wall_duration_s,avg_frame_time_ms,avg_power_w,max_power_w,energy_j,avg_power_gpu_w,energy_gpu_j,avg_power_cpu_w,energy_cpu_j,avg_power_io_w,energy_io_j,avg_gpu_temp_c,max_gpu_temp_c,avg_cpu_temp_c,max_cpu_temp_c,max_tj_temp_c,avg_gpu_util_pct,avg_cpu_util_pct,avg_emc_util_pct,avg_ram_used_mb,max_ram_used_mb,n_tegrastats_samples
b1d0a191-2ed2269e,Adaptive,0.7097090295076551,0.46375870340608805,0.9487113571493812,0.4192716114854467,3126,2852,2304,548,822,150,53,26.11,0,53,0.0,26.11,1,0.49,126,62.07,23,11.33,11.23,43.898,64.632,105.436,713.96,28.755,317.06,12.467,137.16,11.294,124.33,58.4,59.1,56.5,57.0,59.1,58.7,5.0,33.0,4694.0,4696,86
b1d0a191-5490450b,Adaptive,0.6492943595275726,0.45183691157286426,0.9191066746482061,0.397262958807187,1778,1607,1231,376,547,130,74,36.27,0,74,0.0,36.27,1,0.49,85,41.67,44,21.57,9.47,35.454,62.074,104.756,567.93,29.067,268.13,12.592,115.79,11.364,104.62,58.3,59.2,56.4,57.0,59.5,60.5,4.9,32.6,4702.0,4704,72
b1d0a191-65deaeef,Adaptive,0.7398002555896941,0.493488051305447,0.9310659013761697,0.43810530404162185,3276,3172,2575,597,701,152,50,24.75,0,50,0.0,24.75,1,0.5,134,66.34,17,8.42,11.26,44.216,64.653,102.52,713.69,28.995,320.56,12.52,138.12,11.345,125.24,58.5,59.4,56.6,57.0,59.4,59.6,5.1,33.4,4705.0,4716,88
b1d0a191-de8948f6,Adaptive,0.7081303001842918,0.526056228526519,0.9648780049641714,0.4056495280534431,2478,2130,1801,329,677,135,67,33.17,0,67,0.0,33.17,1,0.5,102,50.5,32,15.84,9.87,37.369,63.273,106.246,609.67,29.17,283.12,12.57,121.65,11.365,110.1,58.4,59.3,56.4,57.1,59.3,57.5,5.0,32.5,4716.0,4718,78
b1d10d08-5b108225,Adaptive,0.578104648162895,0.40503015651830154,0.9683527861705455,0.32226376458889405,2123,1440,1260,180,863,117,85,42.08,0,85,0.0,42.08,1,0.5,68,33.66,48,23.76,8.23,31.504,62.336,103.144,500.57,30.027,242.26,12.799,102.95,11.563,93.09,58.5,59.6,56.5,57.0,59.6,58.6,4.9,33.8,4717.0,4719,65
b1d10d08-743fd86c,Adaptive,0.2978296720280412,0.20162217303849256,0.9609763523634617,0.17230725504231761,1016,374,311,63,705,92,110,54.46,11,99,5.45,49.01,7,3.47,17,8.42,68,33.66,7.12,27.564,54.796,98.796,374.22,27.357,189.64,12.656,87.54,11.158,77.22,58.3,59.6,56.6,57.2,59.6,45.4,8.1,30.6,4716.0,4725,55
b1d10d08-c35503b8,Adaptive,0.7047020243401507,0.4827726434830845,0.9485009451511622,0.4260586408863559,3127,2905,2276,629,851,154,48,23.76,0,48,0.0,23.76,1,0.5,140,69.31,13,6.44,11.46,45.703,62.711,100.86,705.02,29.012,327.05,12.502,140.67,11.408,128.43,58.6,59.4,56.6,57.1,59.4,57.1,4.9,33.0,4713.0,4721,88
b1d10d08-da110fcb,Adaptive,0.7446148042849656,0.5263481554496082,0.938532508095895,0.4547539050987327,2250,2262,1747,515,503,140,54,27.84,0,54,0.0,27.84,1,0.52,116,59.79,23,11.86,10.11,41.519,63.358,101.71,621.67,29.374,288.87,12.621,123.8,11.448,112.38,58.5,59.3,56.6,57.1,59.3,57.1,5.1,32.8,4723.0,4732,77
b1d10d08-ec660956,Adaptive,0.6746623239702546,0.47085793763031997,0.9565600546815864,0.3919631341786395,2117,1780,1476,304,641,128,74,36.63,0,74,0.0,36.63,1,0.5,91,45.05,36,17.82,9.74,35.591,59.309,106.748,564.25,28.215,269.6,12.348,117.73,11.209,106.96,58.4,59.2,56.5,57.3,59.2,53.7,5.1,31.5,4726.0,4731,74
b1d22449-117aa773,Adaptive,0.3953910798585442,0.26500129895592617,0.9367684936547405,0.23617636211232185,1193,625,495,130,698,107,95,47.03,0,95,0.0,47.03,3,1.49,40,19.8,64,31.68,7.37,28.074,59.709,105.822,424.12,30.601,217.15,12.988,91.84,11.715,82.92,58.7,59.6,56.7,57.2,59.6,56.8,5.3,33.9,4731.0,4733,57
