sequence,system,ap_50,ap_50_95,avg_precision,avg_recall,total_gt,total_preds,total_tp,total_fp,total_fn,infer_count,skip_count,skip_rate_pct,erd_empty_count,predict_count,erd_empty_rate_pct,predict_rate_pct,erd_infer_count,erd_infer_rate_pct,augmented_infer_count,augmented_infer_rate_pct,pure_infer_count,pure_infer_rate_pct,wall_duration_s,avg_frame_time_ms,avg_power_w,max_power_w,energy_j,avg_power_gpu_w,energy_gpu_j,avg_power_cpu_w,energy_cpu_j,avg_power_io_w,energy_io_j,avg_gpu_temp_c,max_gpu_temp_c,avg_cpu_temp_c,max_cpu_temp_c,max_tj_temp_c,avg_gpu_util_pct,avg_cpu_util_pct,avg_emc_util_pct,avg_ram_used_mb,max_ram_used_mb,n_tegrastats_samples
b1d0091f-75824d0d,Adaptive,0.7011222620430513,0.4973785101132301,0.9676371293557209,0.39098327257517235,1641,1352,1182,170,459,71,131,64.85,0,131,0.0,64.85,1,0.5,30,14.85,40,19.8,9.47,41.398,40.065,44.186,375.84,27.095,254.52,3.174,29.49,9.796,91.83,62.3,64.0,62.4,63.2,64.0,72.2,19.3,41.7,3648.0,3660,75
b1d0091f-f2c2d2ae,Adaptive,0.5820204355267762,0.4153252455075854,0.9454372911496377,0.33995619545517725,2451,1814,1492,322,959,94,108,53.47,0,108,0.0,53.47,1,0.5,69,34.16,24,11.88,12.37,54.8,40.915,44.286,501.75,27.905,342.38,3.13,38.21,9.879,121.17,62.4,64.3,62.6,63.5,64.3,78.8,19.2,43.8,3662.0,3666,101
b1d0a191-03dcecc2,Adaptive,0.5422558481147887,0.3384077718016467,0.8810548657987496,0.35554083676333764,3220,2757,1915,842,1305,100,102,50.5,0,102,0.0,50.5,1,0.5,86,42.57,13,6.44,13.54,61.03,39.878,43.788,537.18,26.977,363.77,3.189,42.68,9.712,130.73,62.2,63.9,62.6,63.6,63.9,71.4,18.7,42.8,3679.0,3687,110
b1d0a191-06deb55d,Adaptive,0.5317374453536665,0.32030748983972723,0.8549964621632637,0.36340309966904333,2441,2225,1451,774,990,90,112,55.45,0,112,0.0,55.45,1,0.5,65,32.18,24,11.88,12.25,54.281,39.694,44.186,482.42,26.853,326.77,3.161,38.11,9.68,117.54,62.1,63.9,62.5,63.2,63.9,76.9,18.9,42.0,3698.0,3708,99
b1d0a191-28f0e779,Adaptive,0.5584785428346675,0.35239163623547787,0.8829958245761823,0.3746910883608637,1615,1467,972,495,643,85,105,55.26,2,103,1.05,54.21,1,0.53,58,30.53,26,13.68,11.2,53.106,40.784,45.183,450.04,27.723,305.74,3.181,35.15,9.88,109.15,62.3,64.2,62.5,63.6,64.4,74.7,19.6,43.4,3711.0,3716,90
b1d0a191-2ed2269e,Adaptive,0.6077466001385061,0.3747836838768063,0.8927606186231855,0.3945077295688155,3126,2933,2053,880,1073,104,99,48.77,0,99,0.0,48.77,1,0.49,91,44.83,12,5.91,14.09,63.197,40.204,43.289,563.05,27.308,382.85,3.147,43.71,9.749,136.49,62.4,64.2,62.7,63.6,64.2,81.8,19.0,43.2,3724.0,3731,112
b1d0a191-5490450b,Adaptive,0.5760366813946779,0.3707763135907237,0.8752791772610817,0.37146189022576287,1778,1607,1136,471,642,89,115,56.37,0,115,0.0,56.37,1,0.49,59,28.92,29,14.22,11.68,51.356,40.824,44.298,470.31,27.751,319.83,3.173,36.42,9.899,114.07,62.4,64.2,62.7,63.7,64.2,84.7,18.9,43.8,3741.0,3748,95
b1d0a191-65deaeef,Adaptive,0.6719718046797982,0.43016847348017634,0.8951215158307645,0.42023952802628595,3276,3217,2413,804,863,105,97,48.02,0,97,0.0,48.02,1,0.5,91,45.05,13,6.44,14.38,64.868,40.011,43.289,570.06,27.185,387.64,3.105,44.0,9.721,138.43,62.5,64.1,62.9,63.7,64.1,82.1,18.6,42.9,3763.0,3774,113
b1d0a191-de8948f6,Adaptive,0.6360932937184988,0.43676689796127627,0.9353580514848268,0.3863767855149777,2478,2126,1652,474,826,94,108,53.47,0,108,0.0,53.47,1,0.5,69,34.16,24,11.88,12.45,55.599,40.694,44.186,501.31,27.698,341.52,3.142,38.46,9.854,121.33,62.4,64.2,62.8,63.8,64.2,77.1,18.8,43.6,3775.0,3779,99
b1d10d08-5b108225,Adaptive,0.4583569872807408,0.2999085233140413,0.9145035606691256,0.2846747174576966,2123,1383,1040,343,1083,76,126,62.38,0,126,0.0,62.38,1,0.5,40,19.8,35,17.33,10.0,44.385,40.436,44.696,404.81,27.499,275.75,3.085,30.56,9.851,98.5,62.4,64.2,62.8,63.5,64.2,84.0,19.5,42.7,3775.0,3780,83
b1d10d08-743fd86c,Adaptive,0.2341780532875133,0.15141677375828752,0.8644105625668543,0.15888013998250217,1016,405,260,145,756,58,144,71.29,10,134,4.95,66.34,5,2.48,11,5.45,42,20.79,8.46,37.144,38.777,44.286,324.11,25.014,209.21,4.224,35.15,9.539,79.75,62.2,63.8,63.0,65.6,65.6,66.7,27.0,39.0,3775.0,3779,69
b1d10d08-c35503b8,Adaptive,0.5650968957023565,0.35741752214883477,0.8812589651224367,0.37692806575780297,3127,2856,1918,938,1209,107,95,47.03,0,95,0.0,47.03,1,0.5,97,48.02,9,4.46,14.45,65.256,40.218,43.787,577.21,27.342,392.82,3.094,44.09,9.782,140.3,62.5,64.3,62.9,63.8,64.3,77.8,18.9,43.3,3774.0,3781,118
b1d10d08-da110fcb,Adaptive,0.5801134710364393,0.37109789333303383,0.8571536368209415,0.3976093796378748,2250,2246,1449,797,801,93,101,52.06,0,101,0.0,52.06,1,0.52,77,39.69,15,7.73,12.51,58.36,40.157,43.788,495.34,27.323,337.27,3.042,37.32,9.791,120.74,62.5,64.2,62.8,63.7,64.2,81.0,18.8,42.8,3777.0,3780,100
b1d10d08-ec660956,Adaptive,0.5427942782800061,0.3435178264480967,0.8890147992335893,0.3552259944875589,2117,1787,1249,538,868,89,113,55.94,0,113,0.0,55.94,1,0.5,66,32.67,22,10.89,12.02,52.17,39.997,43.289,475.24,27.168,323.32,3.081,36.27,9.747,115.65,62.5,64.0,62.8,63.7,64.0,78.2,19.0,42.3,3779.0,3784,96
b1d22449-117aa773,Adaptive,0.3192712162865483,0.19242036459191367,0.8445570461916223,0.21806741222850437,1193,667,430,237,763,72,130,64.36,0,130,0.0,64.36,1,0.5,32,15.84,39,19.31,9.26,40.853,41.223,44.286,378.84,28.15,258.98,3.075,28.03,9.998,91.84,62.9,64.4,62.9,63.8,64.4,85.1,18.9,43.2,3780.0,3784,76
b1d22449-15fb948f,Adaptive,0.054240566519204135,0.028217722518516692,0.7164262741173374,0.045633802816901416,500,71,34,37,466,22,161,87.98,128,33,69.95,18.03,6,3.28,6,3.28,10,5.46,10.75,54.897,28.033,44.387,300.46,9.899,107.14,11.0,116.94,7.134,76.38,59.4,63.5,64.3,65.3,65.3,24.3,78.1,15.0,3778.0,3783,94
b1d22ed6-f1cac061,Adaptive,0.5972295403254273,0.3513103870902622,0.8464614509772999,0.4197985532251571,4610,4946,3066,1880,1544,114,89,43.84,0,89,0.0,43.84,1,0.49,108,53.2,5,2.46,17.1,77.949,37.67,43.201,641.97,25.133,428.74,3.171,53.74,9.366,159.5,62.0,63.8,62.5,63.7,63.8,70.3,18.0,39.5,3780.0,3786,137
b1d3907b-2278601b,Adaptive,0.23191873884715666,0.12579527679861746,0.8230858286341789,0.15933385252877752,867,351,239,112,628,58,144,71.29,0,144,0.0,71.29,6,2.97,9,4.46,43,21.29,7.84,34.124,39.879,44.785,311.69,26.741,209.62,3.4,26.12,9.738,75.96,62.1,63.3,62.4,64.6,64.6,80.7,20.5,40.2,3785.0,3787,63
b1d4b62c-60aab822,Adaptive,0.6844002778888678,0.4583540598514568,0.9134750610813043,0.4315862132513249,2214,2196,1613,583,601,101,102,50.25,0,102,0.0,50.25,1,0.49,85,41.87,15,7.39,13.14,59.5,41.158,44.785,534.3,28.082,364.69,3.126,40.44,9.95,129.18,62.3,64.3,62.6,63.6,64.3,80.3,19.1,44.8,3783.0,3787,106
b1d59b1f-a38aec79,Adaptive,0.35978210428298085,0.23556623228763227,0.7770171373403472,0.27608677490322764,298,241,122,119,176,45,123,73.21,11,112,6.55,66.67,2,1.19,6,3.57,37,22.02,6.8,35.162,36.964,43.39,248.69,23.492,158.38,4.191,27.95,9.28,62.36,61.5,63.4,62.6,64.8,64.8,71.0,26.3,34.2,3780.0,3784,55
b1d7b3ac-0bdb47dc,Adaptive,0.47528633405691634,0.28539136339651644,0.8320659826809524,0.3371869575998017,1480,1308,794,514,686,81,121,59.9,0,121,0.0,59.9,1,0.5,49,24.26,31,15.35,10.45,47.098,41.154,45.183,426.49,28.097,291.31,3.076,31.73,9.98,103.45,62.4,64.2,62.4,63.2,64.2,81.8,18.6,44.2,3786.0,3790,87
b1d7b3ac-36f2d3b7,Adaptive,0.4678534343545691,0.2671810884087447,0.8197374997689503,0.3428660634532041,724,668,380,288,344,54,122,69.32,12,110,6.82,62.5,2,1.14,19,10.8,33,18.75,7.95,40.097,37.515,44.286,297.85,24.01,191.5,4.154,32.17,9.352,74.18,61.5,63.7,62.6,65.1,65.1,66.6,25.8,36.6,3785.0,3788,65
b1d7b3ac-5744370e,Adaptive,0.25480928509291517,0.1654026131176549,0.686198719974442,0.2163043287997339,556,411,177,234,379,57,141,71.21,12,129,6.06,65.15,2,1.01,15,7.58,40,20.2,8.08,36.218,39.598,44.286,316.42,26.369,211.53,3.53,27.47,9.7,77.42,62.2,63.9,62.6,65.6,65.6,75.7,23.4,40.2,3784.0,3790,67
b1d7b3ac-995f9d8a,Adaptive,0.4541203383307666,0.26231040721373755,0.8117526250915177,0.33242519456663605,755,685,389,296,366,69,120,63.49,0,120,0.0,63.49,1,0.53,37,19.58,31,16.4,8.97,41.957,40.707,45.195,361.06,27.79,246.7,3.016,26.58,9.901,87.78,62.3,63.9,62.4,63.0,63.8,75.9,17.8,42.7,3784.0,3788,75
b1d7b3ac-9e14f05f,Adaptive,0.551249799425945,0.3522196027079519,0.8508782428542756,0.3752217183231461,1312,1241,815,426,497,81,121,59.9,0,121,0.0,59.9,1,0.5,49,24.26,31,15.35,10.35,46.63,41.414,44.684,425.2,28.33,291.22,3.092,31.52,9.992,102.46,62.3,64.3,62.6,63.2,64.3,79.7,18.7,44.2,3786.0,3791,85
b1d7b3ac-afa57f22,Adaptive,0.500160276619388,0.300091923898553,0.8795123414082258,0.3299458204334365,400,323,217,106,183,54,116,68.24,8,108,4.71,63.53,9,5.29,12,7.06,33,19.41,7.79,41.297,39.187,44.282,303.01,25.043,194.45,4.627,35.15,9.518,73.42,62.0,63.8,62.9,65.5,65.5,63.7,29.2,38.7,3787.0,3792,63
b1d968b9-563405f4,Adaptive,0.6865797327983756,0.488344047100907,0.8771321955729625,0.43171584216329595,2656,2688,2057,631,599,89,114,56.16,0,114,0.0,56.16,1,0.49,65,32.02,23,11.33,12.29,54.263,39.385,42.306,483.89,26.616,327.58,3.138,38.21,9.631,118.09,62.2,64.0,62.7,63.4,63.8,74.5,19.2,41.6,3789.0,3793,100
b1d968b9-ce42734f,Adaptive,0.6342741610848822,0.4255834017659465,0.8617901536719554,0.42526271499504853,3559,3749,2522,1227,1037,97,106,52.22,0,106,0.0,52.22,1,0.49,83,40.89,13,6.4,13.86,62.035,38.934,43.203,534.52,26.185,359.87,3.193,43.56,9.555,131.08,62.3,63.9,62.6,63.3,63.9,78.1,18.4,40.7,3788.0,3791,111
b1d971b4-ac67ca0d,Adaptive,0.6336481544541465,0.4057028259100005,0.8838548880632566,0.4245970053327312,2503,2576,1707,869,796,101,98,49.25,0,98,0.0,49.25,1,0.5,85,42.71,15,7.54,13.5,61.833,40.542,44.186,546.81,27.552,372.06,3.179,42.53,9.811,132.22,62.3,64.1,62.5,63.5,64.1,80.2,19.0,43.4,3789.0,3797,110
b1d9e136-6c94ea3f,Adaptive,0.6409198994405461,0.43517892846524153,0.9292764261195956,0.3930689814173437,2342,2065,1580,485,762,96,106,52.48,0,106,0.0,52.48,1,0.5,76,37.62,19,9.41,12.64,56.564,40.823,44.186,510.83,27.74,347.35,3.201,39.81,9.882,123.68,62.5,64.0,62.7,63.6,64.0,74.1,19.2,43.8,3791.0,3798,103
b1d9e136-9ab25cb3,Adaptive,0.621235801405013,0.39631858550099713,0.8624135631784435,0.41802268497193,2942,3052,2034,1018,908,107,95,47.03,0,95,0.0,47.03,1,0.5,97,48.02,9,4.46,14.48,65.439,40.246,43.289,580.81,27.284,394.2,3.189,45.68,9.773,140.93,62.5,64.2,62.7,63.5,64.2,79.7,18.8,43.2,3795.0,3799,118
b1dac7f7-6b2e0382,Adaptive,0.559789296586883,0.3460619444981955,0.866537550022554,0.3778628624980307,3637,3391,2250,1141,1387,106,96,47.52,0,96,0.0,47.52,1,0.5,98,48.51,7,3.47,14.73,66.718,39.563,43.788,582.65,26.731,393.86,3.179,46.67,9.653,142.12,62.3,64.3,62.6,63.4,64.3,75.4,18.5,42.2,3799.0,3804,120
b1db7e22-cfa74dc3,Adaptive,0.26938362493097445,0.16358369991926205,0.8861911500843532,0.17501766451552123,1420,598,416,182,1004,67,136,67.0,1,135,0.49,66.5,2,0.99,25,12.32,40,19.7,8.73,38.262,40.904,45.581,353.46,27.855,240.88,3.124,26.87,9.925,85.71,62.5,64.0,62.5,64.2,64.2,88.2,19.3,42.0,3805.0,3810,72
b1dce572-c6a8cb5e,Adaptive,0.5945776651090916,0.39391265047438373,0.9055275447892089,0.37079008726454915,2542,2190,1630,560,912,94,108,53.47,0,108,0.0,53.47,1,0.5,70,34.65,23,11.39,12.54,55.736,40.386,44.198,505.71,27.461,344.23,3.115,38.71,9.811,122.77,62.4,64.2,62.7,63.6,64.2,75.3,18.6,43.4,3803.0,3809,101
b1dd58c1-8b546ba7,Adaptive,0.5764665829358662,0.3870375870150152,0.8888227667614931,0.38112769545066033,2456,2237,1529,708,927,97,100,50.76,0,100,0.0,50.76,1,0.51,82,41.62,14,7.11,12.8,58.918,40.86,44.684,516.01,27.828,351.42,3.17,39.96,9.862,124.63,62.4,64.3,62.8,63.6,64.3,71.3,18.9,44.0,3802.0,3806,103
b1df722f-57d21f3f,Adaptive,0.4894187815625349,0.3069060839683956,0.805301586118491,0.3575248425746764,1935,1911,1085,826,850,89,113,55.94,0,113,0.0,55.94,1,0.5,65,32.18,23,11.39,11.61,52.592,41.111,44.696,470.96,27.97,320.67,3.207,36.53,9.933,113.76,62.6,64.4,62.9,63.7,64.4,70.9,19.1,44.0,3804.0,3807,94
b1df722f-5bcc3db7,Adaptive,0.3005412047440635,0.1686160569393575,0.611447804540044,0.2853378991726876,1365,1489,581,908,784,87,115,56.93,0,115,0.0,56.93,1,0.5,65,32.18,21,10.4,11.24,50.73,41.39,44.696,462.79,28.195,315.56,3.225,35.84,9.971,111.39,62.7,64.3,62.9,63.7,64.3,82.7,19.0,44.2,3802.0,3805,93
b1e0c01d-dd9e6e2f,Adaptive,0.5576859489557081,0.34147712700849936,0.867198527352191,0.37419228670276866,2054,1902,1264,638,790,95,107,52.97,0,107,0.0,52.97,1,0.5,76,37.62,18,8.91,12.47,55.847,40.862,44.684,504.77,27.79,343.81,3.182,38.97,9.89,121.99,62.7,64.3,63.0,63.7,64.3,74.1,18.7,43.9,3803.0,3807,102
b1e1a7b8-0aec80e8,Adaptive,0.5089557778759017,0.31878347057576845,0.8960059424954127,0.32015905956846114,1982,1484,1102,382,880,83,120,59.11,0,120,0.0,59.11,1,0.49,52,25.62,30,14.78,11.03,48.101,40.666,44.684,444.14,27.656,302.37,3.154,34.21,9.856,107.56,62.8,64.3,63.0,64.0,64.3,81.4,19.1,42.9,3799.0,3805,90
b1e1a7b8-65ec7612,Adaptive,0.5019348155405745,0.30525151522122707,0.8635297709864553,0.3334022877464157,1860,1536,1042,494,818,87,115,56.93,0,115,0.0,56.93,1,0.5,62,30.69,24,11.88,11.37,50.599,40.857,44.584,462.65,27.765,314.59,3.182,35.85,9.911,112.2,62.7,64.4,63.0,63.8,64.3,74.3,19.1,43.7,3797.0,3804,94
b1e1a7b8-a7426a97,Adaptive,0.4954666684197736,0.3244502805778285,0.891854255462732,0.3254100729518466,1838,1427,980,447,858,89,114,56.16,0,114,0.0,56.16,1,0.49,62,30.54,26,12.81,11.35,51.008,41.677,44.684,467.46,28.436,319.1,3.202,35.77,10.038,112.59,62.9,64.6,63.0,63.9,64.6,77.1,18.8,44.8,3802.0,3807,94
b1e1a7b8-b397c445,Adaptive,0.43742692180035403,0.26485770408202486,0.8745129006527896,0.29669038125325026,1561,1137,741,396,820,89,113,55.94,0,113,0.0,55.94,1,0.5,62,30.69,26,12.87,11.23,50.63,41.85,45.58,465.22,28.642,318.75,3.164,34.9,10.045,111.57,63.0,64.4,63.2,63.9,64.4,76.1,18.8,45.1,3806.0,3811,93
b1e2346e-c5f98707,Adaptive,0.06528986665701726,0.04460621499884499,0.5570700353358725,0.06820234869015357,369,108,35,73,334,17,123,87.86,85,38,60.71,27.14,2,1.43,6,4.29,9,6.43,7.62,50.099,26.859,42.992,202.64,9.039,69.48,10.878,80.75,6.942,52.4,59.5,63.2,64.4,65.5,65.5,23.8,74.3,11.1,3801.0,3809,64
b1e3e9f5-92377424,Adaptive,0.6962502602394549,0.47840962362139017,0.9137785823716378,0.423127563116145,3358,3233,2520,713,838,90,113,55.67,0,113,0.0,55.67,1,0.49,66,32.51,23,11.33,12.73,56.338,38.787,42.802,493.67,26.04,331.95,3.197,40.36,9.55,121.36,62.3,64.1,62.9,63.5,64.1,68.8,18.6,41.2,3797.0,3801,103
b1e62c91-eca210a9,Adaptive,0.4726162275678708,0.2883906126910103,0.8860813623312003,0.30834454890417623,1571,1163,808,355,763,70,111,61.33,10,101,5.52,55.8,2,1.1,46,25.41,22,12.15,9.83,49.605,39.264,44.684,382.79,25.791,252.24,3.844,36.82,9.628,93.73,62.1,64.2,62.7,65.8,65.8,66.0,23.9,40.9,3796.0,3800,81
b1e6efc0-2552cc5d,Adaptive,0.4164042437487483,0.24410382063541952,0.8266117382183966,0.2938216109655738,884,684,421,263,463,73,130,64.04,0,130,0.0,64.04,1,0.49,35,17.24,37,18.23,9.35,41.118,41.342,45.082,380.9,28.27,260.56,3.092,28.33,9.98,92.01,62.5,63.9,62.6,63.4,63.9,68.9,18.5,43.8,3800.0,3803,77
b1e88fd2-c1e4fd2b,Adaptive,0.50494500061872,0.31700986744483833,0.9683115955732582,0.282493574331392,1241,738,643,95,598,57,136,70.47,59,77,30.57,39.9,9,4.66,27,13.99,21,10.88,11.35,54.251,34.626,43.787,389.63,18.719,211.36,7.384,82.49,8.522,95.78,60.9,63.8,63.6,65.1,65.1,50.0,49.2,28.2,3800.0,3804,95
b1e8ad72-c3c79240,Adaptive,0.6102948328833138,0.40815967506949724,0.9511604094143155,0.36330074419962055,979,770,618,152,361,82,121,59.61,0,121,0.0,59.61,1,0.49,48,23.65,33,16.26,10.32,46.13,41.788,44.684,430.07,28.769,296.24,2.951,30.23,10.067,103.6,62.7,64.5,62.7,63.5,64.5,82.1,17.8,45.2,3801.0,3805,85
b1e9ee0e-67e26f2e,Adaptive,0.5856601063981334,0.3636215012268325,0.8759859384015733,0.3663725034280509,4556,4044,2984,1060,1572,95,108,53.2,0,108,0.0,53.2,1,0.49,74,36.45,20,9.85,13.8,62.173,38.569,42.79,528.67,25.853,354.52,3.213,43.91,9.502,130.24,62.4,64.0,62.8,63.9,64.0,72.1,18.3,40.4,3804.0,3811,115
b1ea0ae4-4f770228,Adaptive,0.6294004220859355,0.4350686584360086,0.90076343781217,0.4056226779537414,1598,1524,1078,446,520,84,116,58.0,0,116,0.0,58.0,1,0.5,52,26.0,31,15.5,11.07,49.714,40.39,44.696,446.94,27.428,304.04,3.146,34.47,9.816,108.43,62.1,64.3,62.6,63.7,64.3,78.3,19.6,43.0,3810.0,3857,91
b1eb9133-5cc75c18,Adaptive,0.08890510142109101,0.04847131632341103,0.6173063932197834,0.08278091994567091,567,174,73,101,494,19,102,84.3,68,34,56.2,28.1,2,1.65,7,5.79,10,8.26,6.59,49.625,28.615,43.49,187.82,11.411,75.95,9.86,63.82,7.344,48.05,59.5,63.2,63.7,65.1,65.1,30.5,67.7,16.4,3806.0,3809,56
b1ebfc3c-740ec84a,Adaptive,0.4819981662731803,0.2887389243796784,0.9378761755910214,0.2930163126455208,2272,1476,1143,333,1129,90,113,55.67,0,113,0.0,55.67,1,0.49,59,29.06,30,14.78,11.78,52.137,40.905,44.185,476.93,27.943,326.18,3.034,35.09,9.928,115.66,62.3,64.2,62.3,63.2,64.2,79.9,19.4,43.9,3806.0,3811,97
b1ebfc3c-cc9c2bb8,Adaptive,0.4736088251546072,0.2902900417550733,0.8815433667215685,0.3088655292787257,1849,1375,961,414,888,88,114,56.44,0,114,0.0,56.44,1,0.5,61,30.2,26,12.87,11.53,51.478,40.739,44.684,468.23,27.762,319.3,3.094,35.34,9.884,113.59,62.3,63.9,62.7,63.6,63.9,75.7,19.1,43.7,3806.0,3812,95
b1ee702d-0ae1fc10,Adaptive,0.39696109997421336,0.23105886013802968,0.8525508600176187,0.273556655340523,1400,967,620,347,780,89,114,56.16,0,114,0.0,56.16,1,0.49,59,29.06,29,14.29,11.43,50.597,41.152,44.286,470.21,28.201,322.69,3.02,34.18,9.931,113.34,62.4,64.2,62.8,63.7,64.2,75.0,19.0,44.4,3806.0,3811,94
b1ee702d-4a193906,Adaptive,0.15929672437896192,0.08442926645982016,0.8211479401927202,0.11162145499383476,1622,480,299,181,1323,56,147,72.41,55,92,27.09,45.32,4,1.97,27,13.3,25,12.32,10.79,48.481,34.953,44.785,376.29,19.904,215.89,6.344,66.74,8.705,93.66,61.3,64.0,63.5,65.9,65.9,54.4,44.4,33.2,3804.0,3810,91
b1f022d3-45162c67,Adaptive,0.571262532233574,0.3846543883283845,0.9344120373234333,0.3429602561614324,1373,1047,825,222,548,78,124,61.39,0,124,0.0,61.39,1,0.5,42,20.79,35,17.33,10.33,44.916,40.328,44.286,411.39,27.442,280.39,3.051,30.81,9.834,100.19,62.3,63.9,62.6,63.5,63.9,76.7,19.3,42.5,3804.0,3808,83
b1f0efd9-37a14dda,Adaptive,0.5488324723744887,0.3586709742826565,0.8746542155249819,0.3578437839403074,1667,1446,1015,431,652,73,130,64.04,0,130,0.0,64.04,1,0.49,38,18.72,34,16.75,9.87,42.626,39.85,44.186,393.83,27.05,267.6,3.03,29.67,9.769,96.56,62.5,64.2,62.6,63.5,64.2,78.9,18.6,41.6,3805.0,3808,82
b1f0efd9-e900c6e5,Adaptive,0.4650366473289034,0.29906784387757834,0.8170670145934238,0.33843458671084237,2006,1826,1061,765,945,94,108,53.47,0,108,0.0,53.47,1,0.5,69,34.16,24,11.88,12.45,55.32,40.607,44.186,499.93,27.667,340.99,3.09,37.72,9.85,121.21,62.5,64.2,62.7,63.7,64.2,85.0,19.5,43.5,3804.0,3808,100
